0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,class
-97.0,1616.0,3864.0,1912.0,9155.0,6540.0,21286.0,2555.0,676.0,1390.0,8289.0,19587.0,4779.0,18174.0,4679.0,1112.0,10554.0,3571.0,697.0,-237.0,6474.0,1419.0,113.0,3656.0,11718.0,3512.0,1590.0,17829.0,7458.0,1483.0,7265.0,21226.0,4125.0,394.0,11837.0,3923.0,232.0,3361.0,13890.0,10966.0,384.0,9288.0,16389.0,13334.0,1751.0,15351.0,9851.0,12799.0,16363.0,2326.0,a
95.0,796.0,2142.0,795.0,3198.0,12135.0,22447.0,1523.0,240.0,904.0,957.0,990.0,3171.0,1373.0,2015.0,975.0,10643.0,1000.0,1736.0,-292.0,2872.0,261.0,165.0,925.0,5688.0,1301.0,1618.0,21873.0,3475.0,938.0,1657.0,7756.0,5671.0,332.0,3634.0,818.0,120.0,1909.0,4376.0,6766.0,214.0,5424.0,16394.0,7760.0,-735.0,1514.0,12004.0,5792.0,13621.0,1999.0,a
49.0,287.0,2878.0,386.0,2578.0,3068.0,24863.0,963.0,313.0,2574.0,1242.0,290.0,6361.0,2698.0,2381.0,583.0,10218.0,755.0,1565.0,-130.0,3252.0,415.0,2482.0,1952.0,3535.0,684.0,1220.0,17949.0,3467.0,1581.0,6484.0,23589.0,3313.0,403.0,4678.0,639.0,70.0,860.0,3350.0,5955.0,248.0,6366.0,6382.0,5154.0,620.0,3131.0,8772.0,5249.0,9771.0,3137.0,a
-30.0,463.0,5741.0,6.0,6084.0,10216.0,21246.0,1251.0,772.0,1538.0,10098.0,4491.0,2205.0,14894.0,2093.0,1409.0,12640.0,2008.0,1372.0,-248.0,3611.0,3676.0,-13.0,4049.0,10526.0,138.0,2489.0,17898.0,6533.0,116.0,3066.0,9936.0,5460.0,248.0,12745.0,4683.0,91.0,2302.0,12718.0,8475.0,157.0,8052.0,13756.0,19356.0,3428.0,11521.0,18211.0,10357.0,18525.0,4644.0,a
-220.0,218.0,5497.0,1291.0,2451.0,13441.0,25015.0,1743.0,1362.0,272.0,796.0,1037.0,27663.0,970.0,-305.0,625.0,6552.0,1157.0,222.0,-270.0,3515.0,1607.0,346.0,2762.0,5017.0,391.0,522.0,18081.0,5644.0,160.0,5898.0,10019.0,3102.0,459.0,6029.0,5574.0,-49.0,933.0,9157.0,7384.0,266.0,3895.0,12387.0,7355.0,-726.0,1516.0,18024.0,6557.0,16739.0,4007.0,a
-14.0,1310.0,2005.0,1522.0,2992.0,15203.0,22632.0,1209.0,1384.0,2622.0,233.0,3825.0,24534.0,1768.0,3804.0,1573.0,1264.0,879.0,986.0,-248.0,4994.0,917.0,82.0,4044.0,5489.0,2367.0,3469.0,19034.0,10102.0,75.0,3888.0,8751.0,7812.0,304.0,8352.0,6373.0,43.0,1663.0,9473.0,11329.0,9.0,9879.0,17955.0,8701.0,-714.0,1734.0,10118.0,13773.0,17861.0,3495.0,a
-74.0,400.0,896.0,172.0,2713.0,2893.0,20022.0,247.0,757.0,-256.0,595.0,522.0,1404.0,-80.0,-471.0,594.0,14430.0,1269.0,506.0,-203.0,2082.0,186.0,480.0,666.0,5132.0,300.0,564.0,19564.0,3035.0,133.0,403.0,18902.0,1063.0,383.0,10522.0,266.0,96.0,702.0,6948.0,10845.0,241.0,3909.0,5981.0,10388.0,3763.0,95.0,14028.0,9056.0,11312.0,4704.0,a
216.0,579.0,552.0,1066.0,5150.0,6553.0,20451.0,281.0,655.0,2934.0,548.0,1358.0,4975.0,2128.0,351.0,863.0,13600.0,827.0,4747.0,-122.0,2081.0,322.0,3521.0,1676.0,3904.0,1617.0,1099.0,20407.0,4856.0,333.0,2590.0,13049.0,3098.0,333.0,1370.0,1553.0,5.0,1016.0,13387.0,11823.0,81.0,4762.0,14431.0,12705.0,823.0,2154.0,16618.0,5608.0,15278.0,2766.0,a
60.0,1145.0,6677.0,633.0,2125.0,12979.0,22281.0,1715.0,680.0,484.0,2483.0,5219.0,3431.0,3667.0,4452.0,988.0,11235.0,889.0,2181.0,-64.0,5287.0,819.0,960.0,2338.0,5802.0,1801.0,1894.0,21976.0,5112.0,136.0,7415.0,12196.0,9055.0,286.0,7873.0,959.0,116.0,1713.0,4485.0,7840.0,105.0,9462.0,14306.0,7483.0,157.0,4297.0,11470.0,8341.0,11211.0,4903.0,a
14.0,823.0,1038.0,654.0,2220.0,14472.0,24811.0,540.0,749.0,-315.0,4711.0,722.0,1530.0,2204.0,-202.0,582.0,12716.0,1099.0,1122.0,-442.0,5416.0,29.0,262.0,3913.0,9597.0,383.0,458.0,21673.0,3656.0,84.0,2713.0,19901.0,2494.0,207.0,4618.0,473.0,221.0,737.0,3550.0,5858.0,94.0,5112.0,3460.0,6853.0,1610.0,2666.0,19958.0,5798.0,13869.0,6876.0,a
-67.0,-337.0,2349.0,602.0,1798.0,16060.0,17130.0,1452.0,985.0,7122.0,1324.0,64.0,5760.0,611.0,-637.0,490.0,4914.0,1472.0,225.0,-204.0,2033.0,638.0,1035.0,1639.0,3121.0,349.0,776.0,21558.0,3174.0,3552.0,5304.0,10836.0,5253.0,267.0,4001.0,1428.0,103.0,1903.0,3840.0,8610.0,93.0,4944.0,17369.0,5591.0,276.0,843.0,3901.0,5891.0,9256.0,3797.0,a
-147.0,664.0,4319.0,432.0,2705.0,7423.0,27002.0,1176.0,1272.0,69.0,24.0,2414.0,30788.0,2578.0,1229.0,832.0,5999.0,1509.0,474.0,-379.0,4025.0,1605.0,1454.0,3658.0,5274.0,468.0,599.0,13317.0,4538.0,495.0,2949.0,11809.0,2433.0,635.0,7031.0,1501.0,115.0,2073.0,9259.0,5571.0,106.0,3012.0,5441.0,6027.0,-811.0,2389.0,20905.0,5475.0,13545.0,2856.0,a
-97.0,1086.0,3107.0,1486.0,7600.0,5329.0,28168.0,1344.0,139.0,2353.0,-150.0,4631.0,1192.0,2441.0,2011.0,370.0,13546.0,909.0,993.0,-93.0,3087.0,687.0,130.0,2832.0,4600.0,1420.0,1561.0,18767.0,3317.0,190.0,8385.0,24625.0,5803.0,366.0,7234.0,3026.0,151.0,1233.0,9295.0,6293.0,127.0,6002.0,19748.0,9322.0,3499.0,2920.0,9460.0,6085.0,14970.0,2356.0,a
20.0,1438.0,1004.0,799.0,4509.0,3981.0,15161.0,1689.0,324.0,918.0,-145.0,5191.0,1905.0,5129.0,1020.0,1249.0,3844.0,272.0,1577.0,-123.0,1373.0,965.0,1164.0,1860.0,1257.0,612.0,759.0,23569.0,3347.0,76.0,4587.0,8865.0,2002.0,126.0,2364.0,1153.0,-42.0,2092.0,3137.0,9763.0,-70.0,3562.0,3421.0,1780.0,-1490.0,4017.0,5211.0,1746.0,7426.0,1890.0,a
1395.0,409.0,404.0,635.0,1032.0,7812.0,19090.0,261.0,694.0,76.0,-460.0,566.0,6582.0,93.0,344.0,576.0,5394.0,274.0,1487.0,757.0,5016.0,-74.0,33190.0,979.0,1517.0,682.0,1059.0,23453.0,3862.0,7302.0,5932.0,10666.0,1648.0,387.0,866.0,1664.0,45.0,454.0,4751.0,10104.0,2745.0,4148.0,216.0,3454.0,-571.0,126.0,8193.0,3310.0,1091.0,3903.0,c
572.0,37.0,558.0,-113.0,87.0,400.0,138.0,239.0,360.0,37.0,-356.0,292.0,3725.0,-49.0,-237.0,531.0,247.0,156.0,557.0,613.0,2916.0,-105.0,17099.0,1041.0,993.0,164.0,384.0,16668.0,2381.0,1691.0,3815.0,1130.0,1152.0,1763.0,746.0,410.0,73.0,60.0,2345.0,5540.0,136.0,3464.0,410.0,932.0,-569.0,28.0,4322.0,1579.0,35.0,4531.0,c
1498.0,316.0,234.0,165.0,1065.0,6646.0,18374.0,270.0,873.0,-214.0,-546.0,1089.0,11835.0,209.0,-443.0,368.0,6589.0,697.0,232.0,1815.0,3975.0,-2.0,30492.0,1885.0,2022.0,327.0,417.0,18787.0,3133.0,1942.0,6063.0,14044.0,2406.0,355.0,1179.0,2523.0,68.0,710.0,3747.0,7269.0,4813.0,3326.0,332.0,5718.0,1254.0,354.0,6664.0,3228.0,4700.0,6147.0,c
1186.0,345.0,-56.0,-50.0,636.0,2007.0,24837.0,87.0,438.0,732.0,-457.0,818.0,13824.0,-85.0,-701.0,490.0,3287.0,709.0,507.0,833.0,2440.0,-84.0,31592.0,1442.0,1605.0,128.0,90.0,14535.0,2371.0,1303.0,3522.0,15492.0,2275.0,549.0,431.0,866.0,171.0,798.0,4130.0,5970.0,898.0,3455.0,1060.0,6686.0,2000.0,160.0,6357.0,3485.0,5429.0,3244.0,c
1223.0,284.0,-214.0,680.0,520.0,1112.0,655.0,537.0,179.0,19.0,-522.0,141.0,6961.0,-12.0,-454.0,178.0,1195.0,2606.0,598.0,12947.0,992.0,-86.0,9090.0,1008.0,1861.0,198.0,744.0,20783.0,2387.0,16571.0,430.0,7600.0,112.0,2567.0,3186.0,224.0,187.0,1426.0,3463.0,8991.0,17382.0,1070.0,773.0,2822.0,-1692.0,-53.0,4106.0,7477.0,2528.0,4172.0,c
500.0,1031.0,550.0,445.0,885.0,4594.0,17394.0,97.0,559.0,-27.0,-275.0,398.0,5383.0,189.0,-296.0,423.0,4168.0,248.0,733.0,393.0,3606.0,-71.0,20470.0,1579.0,1777.0,744.0,771.0,22865.0,2313.0,2002.0,3838.0,7146.0,1498.0,714.0,1461.0,1823.0,11.0,288.0,3622.0,6210.0,3439.0,2751.0,727.0,4539.0,-740.0,383.0,14474.0,2965.0,2431.0,3821.0,c
404.0,-93.0,306.0,-25.0,265.0,5405.0,19907.0,169.0,419.0,-73.0,-674.0,546.0,15301.0,-97.0,216.0,280.0,2472.0,213.0,534.0,1171.0,3542.0,-106.0,16033.0,2257.0,2194.0,231.0,497.0,13136.0,2715.0,2381.0,4485.0,6746.0,2726.0,1183.0,1130.0,1844.0,283.0,537.0,2867.0,4801.0,2574.0,3004.0,513.0,4827.0,-1597.0,-16.0,8852.0,4232.0,4238.0,7519.0,c
1737.0,198.0,403.0,57.0,600.0,1738.0,15347.0,61.0,915.0,202.0,239.0,431.0,4770.0,15.0,29.0,605.0,2904.0,553.0,485.0,1448.0,4225.0,45.0,36796.0,1488.0,1284.0,344.0,1166.0,23831.0,2243.0,4341.0,3723.0,10618.0,1914.0,788.0,1118.0,1017.0,134.0,458.0,3210.0,6465.0,2880.0,2550.0,345.0,3067.0,-2589.0,187.0,12446.0,3330.0,2063.0,3535.0,c
1168.0,306.0,34.0,76.0,580.0,2021.0,11140.0,57.0,926.0,-50.0,-83.0,102.0,3921.0,65.0,-21.0,755.0,2134.0,112.0,762.0,728.0,1621.0,7.0,12046.0,2088.0,950.0,257.0,261.0,14262.0,820.0,1310.0,825.0,10197.0,1622.0,489.0,1095.0,671.0,6.0,420.0,3140.0,2974.0,1544.0,1168.0,670.0,3073.0,-1215.0,44.0,14355.0,2625.0,1419.0,3353.0,c
3179.0,27.0,688.0,45.0,223.0,347.0,6890.0,233.0,557.0,-25.0,-813.0,482.0,5482.0,-4.0,721.0,1600.0,1135.0,135.0,408.0,1885.0,7402.0,-51.0,28265.0,1958.0,3093.0,1492.0,474.0,21254.0,5092.0,14058.0,7507.0,7708.0,1307.0,4727.0,3843.0,1928.0,423.0,1353.0,3223.0,12266.0,17125.0,5779.0,938.0,3659.0,-2886.0,115.0,5670.0,8822.0,2359.0,8284.0,c
2770.0,283.0,21.0,-11.0,423.0,1085.0,15737.0,249.0,186.0,-40.0,-419.0,128.0,4952.0,10.0,-419.0,422.0,3306.0,315.0,419.0,337.0,1098.0,-82.0,40023.0,991.0,137.0,156.0,77.0,29579.0,3989.0,3851.0,1842.0,6462.0,209.0,448.0,282.0,1134.0,80.0,413.0,842.0,9470.0,3644.0,1598.0,975.0,851.0,-2613.0,24.0,3586.0,627.0,1243.0,3063.0,c
684.0,805.0,837.0,136.0,1141.0,3942.0,18634.0,646.0,1346.0,-91.0,-716.0,1139.0,12404.0,-202.0,-269.0,735.0,4861.0,756.0,1015.0,1486.0,2825.0,-86.0,17926.0,2650.0,2117.0,604.0,422.0,18493.0,3751.0,999.0,4614.0,11278.0,2837.0,1467.0,3483.0,2070.0,259.0,985.0,4604.0,7057.0,4250.0,3875.0,344.0,7199.0,-1735.0,192.0,7039.0,6011.0,9389.0,3887.0,c
1419.0,57.0,121.0,80.0,1587.0,5267.0,19978.0,320.0,582.0,152.0,-409.0,522.0,11661.0,-188.0,-259.0,380.0,8701.0,355.0,573.0,1046.0,4507.0,42.0,32781.0,1340.0,2326.0,356.0,852.0,19127.0,4772.0,5789.0,5975.0,17137.0,2212.0,2606.0,1562.0,1791.0,79.0,715.0,4410.0,9126.0,11239.0,3721.0,421.0,6570.0,1195.0,52.0,12677.0,5068.0,2304.0,6470.0,c
687.0,658.0,187.0,229.0,2171.0,1962.0,12604.0,501.0,710.0,253.0,-419.0,1197.0,3926.0,0.0,-10.0,689.0,1695.0,1739.0,222.0,1661.0,4826.0,-45.0,2480.0,2328.0,2477.0,358.0,1136.0,17893.0,4392.0,4781.0,41.0,13060.0,2457.0,867.0,7433.0,1450.0,62.0,1662.0,4578.0,7730.0,9918.0,2680.0,1325.0,8458.0,-3170.0,99.0,6375.0,8807.0,11771.0,4321.0,c
1215.0,-30.0,224.0,117.0,299.0,288.0,4758.0,570.0,151.0,4.0,-678.0,200.0,5589.0,-127.0,-691.0,59.0,9194.0,1629.0,150.0,986.0,817.0,-17.0,31297.0,836.0,1532.0,307.0,-1.0,20800.0,2462.0,4331.0,1562.0,19548.0,773.0,647.0,1601.0,521.0,156.0,315.0,2401.0,9459.0,5428.0,1527.0,2.0,3486.0,-339.0,200.0,10333.0,2867.0,4466.0,5522.0,c
1482.0,-61.0,400.0,-158.0,631.0,3371.0,1228.0,222.0,1245.0,-300.0,-813.0,305.0,6734.0,-77.0,-518.0,386.0,4536.0,-68.0,199.0,1562.0,4146.0,-27.0,36905.0,1951.0,1089.0,664.0,716.0,17698.0,4276.0,6170.0,4029.0,17348.0,1882.0,560.0,1316.0,1718.0,200.0,325.0,3226.0,6049.0,5516.0,3337.0,13.0,4482.0,368.0,101.0,14238.0,3549.0,544.0,6042.0,c
1829.0,-120.0,221.0,-161.0,28.0,-31.0,750.0,14.0,148.0,-176.0,-791.0,1089.0,2335.0,-58.0,-307.0,46.0,-753.0,-517.0,33.0,653.0,1129.0,-188.0,32472.0,1605.0,817.0,387.0,1472.0,14660.0,4493.0,13776.0,4998.0,927.0,526.0,30017.0,1275.0,600.0,1733.0,189.0,3711.0,9654.0,5025.0,2250.0,947.0,1368.0,-1739.0,20.0,1362.0,2801.0,53.0,14140.0,c
1775.0,1308.0,6.0,551.0,603.0,2425.0,15283.0,257.0,504.0,1274.0,-769.0,1288.0,10291.0,-64.0,-349.0,780.0,6145.0,1716.0,1389.0,2406.0,8845.0,-8.0,32022.0,2830.0,5104.0,1046.0,605.0,17120.0,4215.0,1032.0,6482.0,20281.0,2608.0,525.0,3860.0,3602.0,185.0,2655.0,4476.0,10924.0,6646.0,2625.0,1045.0,8037.0,-265.0,53.0,6886.0,7963.0,7816.0,6490.0,c
792.0,19.0,1657.0,-106.0,1033.0,5065.0,15562.0,193.0,350.0,110.0,-840.0,348.0,8058.0,69.0,-41.0,706.0,2568.0,504.0,229.0,707.0,2386.0,108.0,34471.0,1791.0,1622.0,404.0,858.0,12628.0,3925.0,5511.0,6869.0,8713.0,4509.0,1542.0,1900.0,717.0,212.0,424.0,2508.0,7332.0,4793.0,4130.0,1031.0,2715.0,-3095.0,125.0,7853.0,4781.0,5638.0,5628.0,c
2792.0,184.0,401.0,1327.0,2194.0,6179.0,1458.0,526.0,912.0,62.0,-618.0,857.0,17704.0,-68.0,-555.0,968.0,6713.0,901.0,230.0,3332.0,8575.0,-26.0,28716.0,2839.0,4242.0,1077.0,1183.0,16742.0,6687.0,6302.0,6255.0,12421.0,2143.0,791.0,469.0,3457.0,142.0,2141.0,7695.0,14228.0,14414.0,4972.0,1230.0,7863.0,-1774.0,44.0,16043.0,8259.0,2028.0,4524.0,c
402.0,-446.0,165.0,-180.0,13.0,-20.0,530.0,279.0,208.0,-295.0,-877.0,-85.0,887.0,371.0,-1129.0,-47.0,-897.0,131.0,39.0,-385.0,590.0,-77.0,9392.0,469.0,924.0,131.0,248.0,2870.0,2049.0,15347.0,90.0,513.0,415.0,11735.0,836.0,262.0,1073.0,282.0,1438.0,3541.0,2043.0,853.0,2285.0,1161.0,-3069.0,352.0,1273.0,2310.0,23.0,9899.0,b
570.0,-527.0,376.0,-217.0,194.0,262.0,274.0,187.0,-51.0,-170.0,-1057.0,-25.0,564.0,-101.0,-238.0,5.0,-375.0,67.0,278.0,126.0,149.0,-130.0,40417.0,291.0,754.0,20.0,49.0,4819.0,829.0,19292.0,527.0,515.0,-34.0,15990.0,257.0,-73.0,1796.0,153.0,848.0,4015.0,830.0,229.0,-24.0,287.0,-3430.0,53.0,838.0,298.0,596.0,13633.0,b
2093.0,-693.0,258.0,-184.0,205.0,101.0,852.0,70.0,124.0,-237.0,-1232.0,314.0,963.0,21.0,-1219.0,497.0,-453.0,121.0,300.0,-302.0,479.0,-89.0,27703.0,700.0,1599.0,0.0,141.0,9261.0,1184.0,4099.0,836.0,1978.0,512.0,880.0,756.0,-24.0,1521.0,443.0,2225.0,5299.0,419.0,908.0,1451.0,846.0,-3207.0,110.0,1865.0,1818.0,3244.0,9495.0,b
134.0,-483.0,-173.0,-194.0,-80.0,-140.0,-19.0,26.0,-74.0,-237.0,-1061.0,459.0,1046.0,-21.0,-1172.0,-100.0,-629.0,-703.0,59.0,-538.0,365.0,-170.0,7146.0,447.0,-449.0,46.0,121.0,8086.0,3110.0,12171.0,24.0,-7.0,66.0,14407.0,125.0,-34.0,2304.0,-93.0,1266.0,3544.0,329.0,1058.0,878.0,673.0,-4102.0,202.0,798.0,769.0,119.0,10940.0,b
39.0,-480.0,6.0,-270.0,183.0,-36.0,229.0,-25.0,104.0,-270.0,-798.0,100.0,585.0,121.0,-993.0,207.0,-293.0,-79.0,-45.0,70.0,313.0,-149.0,2734.0,268.0,872.0,60.0,314.0,3385.0,727.0,5794.0,-61.0,2363.0,750.0,2246.0,1078.0,38.0,585.0,164.0,1283.0,2809.0,362.0,756.0,809.0,1031.0,-4475.0,317.0,1219.0,1834.0,-52.0,1232.0,b
1034.0,-83.0,-44.0,-225.0,-140.0,162.0,478.0,39.0,-31.0,-401.0,-1035.0,-116.0,590.0,151.0,-764.0,15.0,-450.0,102.0,135.0,145.0,571.0,-158.0,24773.0,443.0,247.0,-12.0,308.0,10470.0,1092.0,3605.0,141.0,482.0,314.0,1066.0,1706.0,-433.0,38.0,246.0,1788.0,3715.0,295.0,1105.0,556.0,1534.0,-1094.0,547.0,650.0,2883.0,-72.0,8261.0,b
2603.0,-325.0,180.0,-281.0,123.0,84.0,21.0,115.0,-5.0,-248.0,-748.0,-6.0,875.0,-118.0,-999.0,53.0,-480.0,-403.0,95.0,-12.0,112.0,-111.0,36833.0,174.0,16.0,8.0,280.0,8407.0,2811.0,16548.0,142.0,764.0,82.0,30668.0,304.0,65.0,1883.0,-78.0,2354.0,5249.0,4563.0,1275.0,285.0,542.0,-4169.0,46.0,644.0,726.0,54.0,16013.0,b
2975.0,-292.0,68.0,-22.0,31.0,5.0,330.0,24.0,50.0,-67.0,-475.0,474.0,275.0,-7.0,-750.0,-27.0,-73.0,-61.0,157.0,-10.0,555.0,-127.0,8119.0,973.0,146.0,83.0,161.0,15062.0,1851.0,22945.0,14.0,199.0,-36.0,20091.0,986.0,436.0,5199.0,212.0,2625.0,5139.0,3122.0,1696.0,972.0,1014.0,-809.0,-50.0,424.0,1675.0,14.0,11478.0,b
365.0,-79.0,194.0,-137.0,76.0,124.0,575.0,137.0,29.0,-250.0,-828.0,79.0,1001.0,272.0,-915.0,-140.0,-576.0,-358.0,9.0,469.0,311.0,-24.0,6370.0,768.0,1167.0,93.0,86.0,8238.0,2962.0,17964.0,218.0,1358.0,306.0,19698.0,380.0,36.0,1458.0,76.0,1594.0,4710.0,516.0,1084.0,1516.0,717.0,-4633.0,487.0,1063.0,1141.0,23.0,9869.0,b
517.0,-273.0,488.0,-241.0,-66.0,51.0,898.0,235.0,198.0,-529.0,-1148.0,109.0,1354.0,326.0,-1340.0,126.0,142.0,-381.0,28.0,1530.0,750.0,-149.0,10527.0,2867.0,76.0,98.0,-103.0,9891.0,2887.0,15767.0,1008.0,880.0,3304.0,2105.0,1711.0,230.0,1146.0,4.0,2032.0,4251.0,403.0,2252.0,1371.0,1676.0,-4535.0,907.0,1558.0,1789.0,37.0,10463.0,b
-141.0,-743.0,-40.0,32.0,1025.0,119.0,5653.0,386.0,188.0,-314.0,-393.0,68.0,14699.0,471.0,-1214.0,-147.0,910.0,276.0,-139.0,448.0,1914.0,-141.0,1876.0,865.0,302.0,212.0,814.0,15511.0,2723.0,12.0,1071.0,14056.0,451.0,476.0,1687.0,1638.0,68.0,94.0,2582.0,5387.0,501.0,2190.0,1230.0,5846.0,-891.0,369.0,9991.0,2264.0,3025.0,4593.0,b
474.0,231.0,53.0,-152.0,44.0,47.0,574.0,179.0,607.0,-285.0,-883.0,41.0,1399.0,211.0,-841.0,-130.0,-871.0,-25.0,103.0,-222.0,400.0,-197.0,11191.0,411.0,322.0,24.0,185.0,10683.0,1790.0,17487.0,81.0,259.0,-107.0,5771.0,929.0,-24.0,2091.0,280.0,1813.0,5131.0,230.0,497.0,2399.0,568.0,-4992.0,204.0,1142.0,1765.0,6669.0,12912.0,b
338.0,-228.0,-229.0,-104.0,-2.0,136.0,656.0,219.0,89.0,-292.0,-1090.0,-78.0,619.0,44.0,-1053.0,-163.0,-663.0,124.0,-125.0,-272.0,358.0,-99.0,1760.0,387.0,524.0,31.0,341.0,8133.0,1644.0,586.0,193.0,288.0,191.0,1196.0,1659.0,-233.0,549.0,151.0,1776.0,4180.0,613.0,1342.0,1227.0,570.0,-2605.0,558.0,975.0,2443.0,-73.0,9086.0,b
919.0,-788.0,127.0,-126.0,85.0,-8.0,443.0,82.0,95.0,-399.0,-1374.0,-141.0,913.0,56.0,-1143.0,205.0,-587.0,-71.0,85.0,-516.0,-36.0,-263.0,37299.0,151.0,-119.0,129.0,-61.0,3887.0,245.0,20987.0,-182.0,595.0,-54.0,16704.0,597.0,-130.0,467.0,-134.0,522.0,1798.0,1328.0,215.0,1210.0,235.0,-9356.0,215.0,1361.0,871.0,179.0,17884.0,b
