0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,class
-42.6,9.0,-5.7,-3.8,36.7,-0.1,99.2,-7.2,55.3,74.7,21.3,74.2,13.9,16.7,115.8,145.1,1695.8,-17.5,127.1,287.2,246.7,386.4,-143.3,-19.2,94.0,-9.2,521.3,945.1,262.9,1544.0,292.3,94.5,32.7,49.8,317.7,1481.1,-1.6,287.1,-5.0,146.9,3.5,219.1,-205.9,142.5,108.0,160.9,90.0,35.2,9.9,-46.2,b
-57.0,64.5,23.4,8.0,59.7,4.0,18.9,47.0,52.8,483.6,28.2,40.9,45.7,5.9,112.8,206.5,-101.6,-5.8,52.4,509.2,195.2,107.1,-177.2,-32.6,261.6,-17.4,328.8,754.7,170.4,1660.6,708.9,137.5,0.5,-6.0,179.7,1802.1,-3.5,121.6,9.4,133.2,-0.8,460.2,-51.7,124.9,68.9,109.6,41.5,10.4,15.7,-40.4,b
-44.3,25.8,7.3,-6.3,117.9,-38.5,84.8,-13.7,84.7,36.8,5.6,38.5,20.5,17.0,120.6,110.7,-160.4,17.4,115.6,195.4,267.0,333.8,-421.2,-54.2,223.4,-2.3,419.7,629.7,418.3,1459.6,38.8,43.4,9.9,23.2,223.6,880.5,25.2,409.7,12.3,288.2,19.1,221.0,-171.5,102.2,121.3,386.5,70.3,-9.1,-0.5,-21.2,b
-47.7,240.1,-11.1,-2.7,91.7,-1.7,40.8,6.6,48.4,76.3,13.2,39.3,50.6,3.2,33.0,37.0,4534.7,20.0,74.8,241.8,342.5,277.9,-63.4,-22.5,222.6,-20.3,1041.8,685.1,221.9,730.6,293.5,209.8,8.0,7.4,137.9,1261.5,-4.7,126.3,9.4,45.0,-1.0,220.3,-61.7,135.4,41.5,159.1,163.9,38.0,-10.5,-21.3,b
-47.4,23.5,9.4,-4.8,55.1,10.7,94.1,-1.1,30.5,80.0,13.9,6.2,11.7,17.7,16.1,75.6,2552.3,36.3,110.3,296.3,196.7,383.4,-132.4,-15.3,187.4,-14.4,527.2,767.7,211.6,954.0,363.7,59.6,10.6,13.0,194.4,717.2,13.9,228.2,8.7,37.2,3.0,248.6,-69.4,86.9,114.3,260.1,40.6,3.1,1.7,-10.0,b
-50.4,71.3,-3.2,13.3,99.1,2.7,73.5,-3.0,32.0,8.8,2.8,33.5,17.7,-3.1,-36.8,37.9,444.4,33.8,120.6,222.8,312.6,287.6,324.1,-21.3,158.4,-18.1,878.8,616.0,209.5,1036.1,698.8,141.3,-5.0,10.7,150.6,1585.8,56.1,192.6,-10.3,-85.1,6.4,330.3,-51.7,107.5,37.8,159.4,64.0,11.6,-12.5,-23.8,b
-33.1,21.6,11.3,1.8,82.2,3.5,80.4,0.0,62.0,2.4,13.6,17.5,37.2,23.4,77.5,24.0,5866.5,12.2,142.9,218.4,163.1,215.7,-42.4,-28.5,221.1,-20.8,628.4,1029.4,101.4,854.6,391.5,72.2,31.0,68.7,168.0,1654.6,30.8,202.6,14.8,-1.5,0.8,380.7,-41.1,90.7,99.7,152.9,90.9,13.4,-4.9,-15.4,b
-45.5,8.6,0.4,16.0,113.5,50.9,79.3,1.4,41.9,14.8,4.6,38.3,55.3,-4.0,12.6,82.0,405.9,1.8,117.1,378.3,316.9,233.5,-26.1,-41.2,164.2,-4.4,511.3,837.5,170.8,990.7,359.2,104.9,12.9,-2.0,250.0,1607.5,22.6,282.7,0.8,-32.4,-1.5,380.8,-56.3,117.0,51.7,97.7,88.9,10.2,-8.1,21.8,b
-31.6,24.2,-21.0,-3.9,102.4,-6.9,73.2,-28.6,52.9,51.3,27.3,-0.7,12.0,16.2,78.4,7.9,-148.5,-31.8,117.8,611.0,189.1,196.2,-22.1,-21.8,188.4,-10.9,312.2,814.4,111.9,1378.8,697.2,84.4,-2.4,53.5,225.4,1121.3,21.6,129.7,14.1,-25.5,4.9,331.3,-39.6,55.5,66.5,143.4,40.3,12.7,9.9,-5.4,b
-53.4,6.6,-4.2,14.9,170.2,2.4,76.7,3.4,40.5,115.3,23.9,54.9,14.9,9.9,76.6,-31.7,-93.8,-34.4,125.7,487.0,269.1,135.8,-245.4,-41.8,259.4,-21.5,305.5,911.8,262.5,1588.2,408.5,51.8,-0.9,29.9,255.2,1184.3,10.8,290.0,2.9,75.4,22.1,374.9,-92.1,67.0,82.5,362.3,123.0,10.0,11.3,-16.3,b
-38.1,46.5,-22.9,-1.9,43.7,-0.2,98.5,3.9,52.6,100.7,12.2,23.4,77.6,19.3,81.0,92.4,-31.2,38.4,144.2,309.1,202.2,218.2,-190.5,-35.1,262.5,-17.3,722.3,1047.8,183.2,500.4,220.8,107.0,2.4,72.9,242.0,1776.3,54.7,207.2,33.2,47.0,9.5,115.5,-37.5,127.9,147.3,145.8,105.1,12.5,-5.9,-16.3,b
-32.6,41.5,-39.5,-0.3,91.0,-6.2,62.7,-10.2,76.9,17.6,21.8,21.4,46.9,6.8,22.0,37.9,-109.8,8.0,125.8,501.4,307.9,223.2,-111.3,-33.7,232.9,-14.3,429.8,791.6,163.7,1105.4,428.1,69.6,9.8,17.9,183.9,1258.2,32.0,147.1,13.5,-31.5,5.9,354.8,-18.7,119.2,68.1,278.0,108.1,0.8,-4.7,-4.4,b
-51.9,16.1,-5.2,16.4,63.7,2.4,61.6,-14.5,41.3,15.4,24.8,-1.3,38.1,35.5,99.4,-13.7,2450.4,-9.0,134.9,346.1,404.4,127.2,-1.6,-17.1,184.0,-20.8,418.8,984.2,211.7,1633.0,421.9,89.8,25.2,27.0,227.1,1868.3,11.9,166.3,2.7,-108.8,9.0,447.1,-149.2,94.7,79.0,163.2,106.9,34.7,-9.8,-18.4,b
-34.8,-6.0,7.2,18.8,76.1,5.1,26.5,6.7,56.0,-22.9,23.0,26.1,32.4,49.9,37.1,62.6,5713.8,25.2,129.7,283.6,214.4,259.0,13.5,-19.3,168.5,-13.6,1000.5,1512.1,140.6,817.0,671.0,120.7,272.0,16.6,119.1,2356.4,7.8,223.5,-7.1,98.6,-2.0,474.0,-106.4,57.0,41.9,168.7,96.4,26.0,2.1,-33.5,a
-37.1,32.2,-57.0,7.3,40.4,3.0,54.8,11.1,-5.1,11.7,7.0,72.8,31.9,19.5,82.6,67.3,5346.3,28.4,101.6,408.3,239.1,251.9,-87.2,-20.0,213.5,-24.1,687.4,971.4,81.8,779.7,406.6,84.6,2.2,25.9,202.9,1509.7,12.6,300.3,5.0,26.0,0.3,256.3,-58.4,108.5,83.2,82.7,80.9,29.8,8.8,-16.3,a
-83.4,24.8,-81.2,5.2,11.8,22.7,27.6,-53.1,18.5,60.7,-1.3,94.0,20.5,-7.5,83.9,3.7,104.7,52.7,80.0,46.5,149.3,410.9,136.5,-27.3,276.3,-23.3,1013.2,740.5,309.9,1057.2,349.9,172.6,7.9,33.8,268.9,1935.9,10.4,77.6,18.6,104.0,-3.5,271.1,-93.1,101.5,34.6,180.5,84.1,53.6,-3.1,-52.6,a
-45.0,-6.9,-34.2,18.4,46.3,-5.9,27.9,16.8,9.2,60.4,8.3,65.6,33.1,43.8,55.7,131.9,3677.0,-23.8,102.3,260.5,202.9,372.6,-155.7,-60.8,140.2,-24.1,574.8,1391.8,246.6,1188.4,409.0,82.6,95.2,13.7,185.5,2968.0,39.8,321.7,-4.4,173.8,-18.3,406.3,-110.7,80.5,55.5,155.7,151.8,25.8,16.6,-34.5,a
-47.6,16.3,-13.1,5.1,72.7,6.2,41.5,6.9,37.5,-18.8,15.6,85.0,16.7,-2.2,86.3,140.9,7407.3,-28.6,123.8,382.2,249.9,173.2,-169.7,-21.8,254.3,-19.0,870.7,981.9,160.8,1910.2,468.9,77.1,14.5,-16.3,186.3,1871.3,11.3,249.9,16.8,110.0,-7.3,320.7,-125.0,71.7,33.6,62.5,54.9,19.9,3.4,-12.7,a
-38.4,25.4,-35.9,0.3,45.9,4.9,97.9,-4.2,48.3,11.6,18.4,15.4,18.6,9.3,99.2,49.9,2906.7,-26.3,109.1,506.7,232.8,254.3,-87.1,-15.2,212.9,-5.1,604.7,742.4,136.8,1489.7,509.0,48.9,7.3,35.5,290.5,1619.7,17.9,221.9,1.6,16.3,2.3,281.8,-84.7,79.8,111.5,108.7,8.7,16.6,2.7,-15.4,a
-52.0,50.2,-25.5,0.1,53.5,39.3,41.8,-6.9,33.0,13.3,12.7,-3.3,65.6,2.0,28.4,-30.1,656.3,-15.3,88.8,375.9,195.5,265.3,-7.8,-56.8,175.4,-15.3,532.5,730.0,150.4,1090.6,601.3,188.6,6.0,13.4,266.9,1343.0,15.9,72.3,11.2,65.8,2.2,289.4,-63.5,73.9,39.4,158.5,111.9,18.3,-6.7,-15.0,b
-51.0,18.6,-17.6,-5.5,140.7,11.2,48.2,4.0,26.1,4.1,20.9,45.7,35.1,2.7,105.8,141.3,-96.6,-37.9,127.7,877.2,177.0,262.8,-168.2,-16.5,163.7,3.8,383.8,715.8,240.1,1341.9,625.9,61.4,11.4,13.9,284.3,775.3,9.9,191.4,-1.6,130.4,6.1,371.0,-72.9,53.8,39.1,471.7,40.9,28.5,-6.4,6.0,b
-42.5,35.4,-2.3,-13.5,61.4,-1.0,48.4,4.5,44.6,-44.9,8.8,20.5,40.6,4.1,113.2,-33.0,-136.0,-27.8,98.5,362.9,264.5,321.0,-164.0,-20.5,223.0,-12.2,452.8,671.1,239.5,1126.7,427.4,49.6,7.0,-9.4,176.3,1259.8,-5.3,127.8,9.8,132.1,8.5,310.7,-69.8,59.9,37.1,147.5,66.2,11.1,-12.3,-10.0,b
-94.0,5.6,6.6,-1.1,34.8,8.5,54.7,-1.3,41.0,-16.2,15.0,-25.7,29.5,38.1,78.1,22.1,629.7,14.1,92.5,223.3,203.3,321.1,-26.0,-18.1,185.1,-2.1,1072.0,1557.5,210.5,729.9,169.0,168.1,32.1,31.1,191.2,1380.2,20.7,107.3,21.2,144.0,12.1,325.0,-72.2,60.1,61.0,93.5,47.8,64.9,0.0,-17.5,b
-41.8,-15.7,-8.1,7.4,40.7,10.0,27.7,10.0,36.4,24.5,11.2,14.2,26.8,40.8,54.1,53.8,3119.9,22.7,136.0,243.7,206.8,336.4,-86.6,-31.0,212.8,-11.8,928.2,1621.9,121.2,1183.9,658.3,130.1,31.5,28.0,190.5,2287.9,33.2,246.9,2.9,119.5,-2.8,481.5,-53.0,73.4,56.7,181.9,88.2,27.8,-0.2,-33.4,a
-56.1,33.7,5.4,4.2,34.1,8.9,34.9,6.5,43.0,13.2,25.1,21.3,30.7,14.1,106.3,93.2,2612.0,39.7,119.5,280.9,294.9,335.2,-60.6,-16.5,187.0,-18.2,451.4,950.0,205.8,715.4,113.0,158.1,36.4,40.5,254.5,1280.4,39.4,190.9,9.8,170.0,3.0,250.7,-110.7,92.2,103.1,77.4,160.7,33.6,11.6,-8.7,b
-28.5,2.1,14.0,2.6,40.3,6.8,68.1,-5.8,12.8,6.6,19.1,17.7,38.5,39.3,6.5,61.8,1023.5,-2.3,132.9,425.0,156.0,176.0,39.5,-12.6,173.2,-11.6,708.6,1177.1,79.2,980.7,379.3,198.2,19.8,45.6,204.5,2280.1,47.6,224.7,5.1,65.1,2.3,394.7,-45.2,52.2,41.9,88.6,44.6,20.0,4.0,-15.2,a
-27.0,8.7,29.1,13.8,28.2,7.4,30.5,0.4,47.3,-17.3,15.5,10.9,33.4,56.8,88.5,104.7,260.1,15.2,135.5,356.3,268.5,247.6,17.8,-14.1,207.8,-10.4,734.8,1161.0,121.3,898.5,371.1,122.1,120.9,45.2,173.1,1959.7,27.5,138.7,2.6,101.4,-5.9,346.9,-49.8,66.1,48.8,125.7,203.0,29.3,-7.2,-15.7,a
-119.6,-22.8,-47.2,28.3,43.5,13.5,40.0,-3.9,45.2,16.3,-6.2,-2.8,46.8,5.7,78.0,-100.2,863.0,10.3,53.7,137.1,204.8,519.7,-399.8,-91.0,305.8,-52.1,454.8,999.6,478.1,1406.4,-89.7,142.6,30.4,17.8,295.2,789.6,15.4,-23.2,-15.0,143.9,23.4,221.3,-212.8,62.5,66.2,195.3,90.5,72.7,11.3,-90.7,b
-44.4,60.8,3.7,-0.4,43.5,-2.1,56.6,-1.0,53.4,54.3,13.3,31.4,50.4,27.6,11.8,143.6,2079.8,-1.5,145.5,328.9,285.3,236.9,-54.3,-22.3,173.5,-12.7,344.8,919.3,111.1,908.4,164.3,151.8,38.7,48.5,151.8,1472.8,34.1,196.7,13.7,65.7,4.9,319.9,-72.3,68.5,140.5,26.6,186.1,43.2,4.7,-47.9,b
-49.8,29.5,-39.3,6.9,37.9,37.3,13.1,20.9,23.5,29.3,7.9,58.0,24.4,20.3,78.7,27.8,42.1,-20.4,109.6,269.1,310.8,423.4,-150.1,-18.9,219.0,-14.4,652.0,1223.8,308.8,1327.0,245.5,160.1,13.6,-11.1,270.6,1998.7,6.5,157.0,-9.9,195.0,-13.0,276.8,-91.3,97.9,44.4,131.0,98.3,23.6,6.1,-0.8,a
-26.6,28.5,-10.4,1.4,40.8,1.2,66.9,0.6,39.8,38.7,21.0,26.2,88.5,26.7,70.2,48.1,-88.7,-10.8,166.4,471.1,242.3,25.3,14.7,-18.9,193.0,-8.9,477.7,1050.7,64.0,1005.0,456.6,122.1,6.5,36.1,112.3,1434.9,30.1,150.6,24.1,1.5,0.2,348.9,2.9,83.9,78.5,40.7,98.4,2.7,2.5,-9.1,a
-38.8,35.0,4.6,7.8,6.0,3.7,36.8,-17.8,17.5,14.2,23.2,-6.3,75.0,12.0,81.8,-35.5,1216.5,-14.7,126.3,524.7,282.0,270.7,-6.5,-37.5,156.7,-14.4,628.5,768.5,108.4,1346.1,366.2,102.4,10.9,25.0,224.2,1739.6,16.0,201.5,15.0,132.2,6.7,341.7,-34.8,48.2,62.9,312.4,108.2,37.8,-3.3,-3.8,b
-62.0,38.3,34.8,9.5,108.5,5.5,69.3,2.8,18.6,71.9,6.9,28.1,42.5,20.3,85.8,-9.2,224.1,15.5,79.3,254.0,215.0,284.3,32.0,-10.3,126.2,-26.7,494.0,778.7,151.4,969.7,384.6,167.0,15.7,3.9,263.2,1204.1,8.0,125.1,-14.5,205.8,4.4,330.9,-75.5,64.5,45.4,165.6,81.8,25.7,14.0,-27.7,a
-26.8,34.6,11.7,5.2,99.0,1.6,27.3,5.6,35.6,53.9,24.7,63.3,78.9,7.6,15.4,11.7,1429.6,-34.9,106.3,431.3,222.5,170.4,132.5,-12.8,199.0,-14.4,678.0,968.4,87.9,1200.6,457.5,170.4,2.6,43.1,78.1,1669.3,8.1,67.6,16.7,84.1,-0.9,405.0,-7.0,73.4,22.4,107.7,106.8,81.9,-0.1,-11.3,a
-46.5,41.5,-13.5,7.6,90.4,-7.4,63.2,8.1,56.3,32.5,11.8,64.1,60.0,-5.7,89.0,-22.6,-87.5,-10.8,100.1,335.7,306.1,287.2,-137.2,-11.4,89.5,-23.5,471.8,714.3,115.4,648.3,497.6,118.4,10.4,14.6,114.9,1174.7,31.9,89.0,18.1,126.2,10.3,273.0,34.6,80.4,50.6,182.5,124.0,24.3,-2.6,-28.1,a
-37.4,72.4,-5.7,-0.6,52.4,1.6,59.8,-2.2,61.0,17.5,7.8,7.7,69.6,11.4,28.5,147.4,-130.5,30.8,80.4,408.0,414.2,219.7,-46.1,-35.1,204.7,-21.4,241.3,656.5,193.1,1012.4,368.3,131.8,252.3,-5.0,176.6,1575.5,10.9,143.0,15.4,158.4,-1.3,324.4,-20.6,129.2,32.6,98.8,307.6,21.3,-5.2,-18.4,b
-82.0,38.2,-36.9,10.1,75.3,-7.3,42.6,-33.3,52.1,-51.2,0.8,-31.9,36.8,10.7,89.1,104.1,151.4,2.1,81.1,199.0,108.6,401.6,-253.6,-3.9,303.5,-12.0,564.6,705.8,328.7,1247.2,267.9,86.8,27.5,-33.1,185.6,942.9,14.6,81.2,-10.0,327.7,4.4,212.4,-106.8,73.2,98.2,107.3,132.9,36.1,-12.4,-14.5,a
-35.9,32.8,7.4,9.4,73.9,-5.3,49.4,-6.2,40.0,64.8,10.0,15.0,44.2,8.6,82.7,59.0,1714.5,-10.9,129.0,417.0,214.8,220.0,161.7,-27.2,118.2,-5.2,657.7,967.9,124.3,1012.1,455.4,129.7,97.1,44.7,88.4,2009.5,27.1,71.4,20.9,-58.2,5.5,407.5,-17.4,60.8,35.2,107.8,101.1,58.3,0.1,-12.0,a
-28.5,13.6,16.7,4.6,31.1,-4.0,44.3,0.7,35.1,75.1,7.8,24.6,18.8,32.4,47.1,27.7,2645.6,-11.4,129.9,283.7,183.6,239.8,-88.0,-19.6,206.6,-8.5,878.2,1107.9,121.3,1207.0,400.9,78.4,46.5,39.0,171.8,1775.4,26.4,248.7,7.2,-24.3,4.3,398.6,-82.9,63.1,90.2,84.6,107.3,50.2,1.7,-15.8,a
-29.5,16.2,-11.2,-1.4,21.6,18.2,42.4,-28.7,21.5,-14.3,16.6,81.7,34.0,40.3,87.2,122.6,3861.0,28.9,105.7,439.0,244.1,187.0,-85.9,-28.2,198.9,-14.2,430.5,1122.6,65.5,1150.6,377.4,130.4,23.1,-8.8,198.1,2418.8,20.4,95.1,-31.6,190.7,-6.1,248.6,-65.1,84.4,63.7,70.1,155.4,30.0,-0.6,-30.6,a
