@relation prostatemattest

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute class {a,b}

@data
570,819,756,576,295,555,0,-12,17,6,281,6,28,113,13,35,41,31,704,339,38,262,172,113,21,45,19,45,317,207,5,39,20,58,246,39,100,29,10,98,9,30,48,12,28,444,2,3,54,44,a
536,626,573,554,270,364,4,-12,34,14,106,27,45,13,33,33,54,37,697,335,17,243,168,179,20,98,7,39,73,177,14,54,43,66,1064,400,113,36,262,109,83,36,50,15,115,429,8,12,69,110,a
743,665,574,480,281,471,16,-16,55,28,4,30,6,23,134,11,66,153,186,58,23,277,216,472,16,121,46,55,37,164,60,69,37,64,670,195,46,50,486,204,327,48,81,41,151,348,23,22,5,129,a
859,658,649,582,254,377,7,-20,11,17,145,2,29,39,14,26,37,78,410,155,7,222,143,92,11,82,21,37,87,145,10,52,21,318,456,68,88,30,37,134,2,15,50,12,34,441,3,4,12,139,a
998,686,541,572,280,420,12,-13,76,32,39,14,7,25,103,14,98,96,325,97,19,251,127,340,15,120,21,55,33,148,23,43,91,118,581,142,52,34,366,124,158,23,71,33,99,351,19,19,10,239,a
1742,212,149,365,118,98,38,-57,59,19,-6,12,19,32,120,1,56,197,230,25,27,68,164,280,28,343,71,50,19,159,39,44,318,149,1724,-11,32,51,277,321,104,28,115,35,93,135,16,22,18,229,a
904,274,659,686,288,353,5,0,11,33,85,12,49,29,56,17,84,60,680,183,18,226,124,234,14,58,20,35,45,153,20,29,26,120,609,83,64,31,125,110,65,50,62,20,86,382,4,3,28,154,a
892,208,253,430,147,394,17,-33,77,1,4,-12,1,28,88,10,231,129,304,26,19,104,90,156,8,208,0,54,-4,119,28,30,209,198,1086,65,11,41,970,152,50,18,65,37,47,189,26,13,-4,255,a
1009,423,450,481,241,441,2,-12,109,28,5,12,-3,15,83,7,197,235,197,42,20,285,135,197,9,248,42,58,25,129,37,39,240,92,1057,287,45,43,297,170,93,32,79,53,90,319,21,14,3,149,a
818,463,602,676,211,487,5,-15,60,19,29,20,6,18,62,7,82,159,369,99,12,276,78,353,13,85,31,53,23,134,46,31,112,116,1494,582,91,58,427,165,135,30,74,25,122,353,11,6,8,212,a
1109,23,51,-20,-118,159,-13,-131,74,34,-142,68,-28,29,-61,5,108,-19,547,-11,34,-18,-44,79,-11,102,29,99,-5,43,4,16,-76,443,448,-59,-49,-30,85,202,102,-52,177,26,-10,-5,20,-39,-22,223,a
892,629,609,660,259,522,11,-23,50,19,15,10,25,98,63,21,81,84,401,154,19,268,177,189,23,103,20,46,34,179,21,38,85,95,785,195,93,33,226,108,69,35,67,25,66,450,1,8,29,178,a
931,685,586,577,257,447,0,-22,40,20,26,23,9,24,40,10,76,99,428,155,10,313,182,232,15,145,25,45,41,153,11,47,69,79,655,148,82,33,208,151,101,37,68,29,88,389,12,11,16,182,a
479,605,605,647,288,408,7,7,41,18,134,14,44,34,46,38,67,79,531,227,20,311,177,105,21,105,23,59,75,165,31,44,42,67,380,111,68,37,201,154,47,29,65,28,74,505,13,5,43,113,a
539,617,692,589,250,412,5,-5,36,13,182,13,45,12,53,41,32,100,431,182,19,300,190,196,22,90,23,41,75,194,29,50,56,63,713,508,106,30,203,133,69,36,65,33,150,472,11,14,58,92,a
611,683,676,657,269,527,6,0,16,21,97,14,53,67,32,33,40,59,518,282,18,291,172,148,21,74,7,46,92,161,13,45,24,75,420,142,95,39,100,111,63,28,52,14,62,531,2,13,51,51,a
922,461,515,664,215,502,7,-2,73,18,86,20,16,14,40,20,84,177,457,222,23,305,188,115,20,146,11,42,52,210,17,27,171,187,881,520,87,44,315,92,15,29,62,34,54,416,6,8,17,96,a
695,575,569,681,307,485,9,-6,42,27,44,15,29,46,123,17,47,137,300,138,18,320,208,312,23,131,36,57,69,179,36,53,90,109,809,554,61,47,310,133,148,27,77,50,137,459,21,25,33,236,a
652,664,629,639,319,467,5,0,33,19,97,15,15,38,54,28,91,138,457,185,22,273,213,169,19,158,36,50,69,200,34,39,38,61,240,72,65,29,152,141,30,25,65,39,54,470,7,11,30,138,a
434,1270,1059,699,299,594,2,-14,14,0,369,5,157,203,-2,34,42,16,765,367,23,419,268,31,32,42,4,29,412,335,1,25,15,69,165,-18,138,28,20,87,15,63,44,2,34,540,-4,0,62,54,b
200,880,1001,864,390,697,1,-8,13,3,573,5,283,182,4,46,52,13,826,523,26,524,365,45,39,24,4,18,513,298,4,32,15,70,109,14,182,21,38,51,8,97,53,5,18,684,3,3,145,34,b
617,334,1027,994,542,242,0,-32,28,8,128,12,520,117,2,17,118,39,634,207,32,141,157,71,8,43,3,46,169,212,2,31,24,171,215,-7,155,13,49,79,22,119,53,-7,33,259,14,0,121,29,b
753,290,490,530,179,262,4,-25,20,18,84,22,55,153,13,41,143,40,1451,508,23,149,161,78,19,92,6,28,58,273,8,33,17,123,366,6,90,27,49,125,26,20,41,18,88,298,5,1,66,29,b
846,594,1082,802,316,613,2,-9,30,1,34,6,163,167,15,74,37,70,910,396,38,420,297,146,23,39,8,40,256,251,7,26,24,93,131,7,173,13,21,79,8,133,76,6,32,454,0,4,71,30,b
690,827,1097,1481,594,624,-7,-23,18,2,593,0,152,94,4,26,43,56,571,203,30,246,232,61,8,41,2,27,44,298,0,16,9,118,149,-6,218,26,74,64,2,138,40,3,28,308,8,5,122,72,b
599,553,683,588,228,290,-3,-24,22,8,397,7,74,89,5,20,45,47,760,303,13,191,130,102,19,80,9,36,149,236,4,23,14,123,351,22,91,31,35,144,18,33,35,8,65,402,9,2,46,117,b
403,916,943,890,527,745,0,1,10,4,518,3,119,215,10,49,20,54,575,345,36,499,328,78,25,38,15,26,88,338,0,29,30,58,166,16,159,25,41,57,7,107,39,3,36,555,8,3,89,47,b
1606,583,340,1631,42,387,-5,-43,-6,17,174,12,35,389,28,2,143,62,281,279,26,113,561,77,1,75,-2,38,4,159,-9,10,44,179,626,-23,19,21,17,45,11,29,35,-9,27,286,-2,-2,-2,86,b
646,140,527,816,242,274,-2,-23,39,-1,149,18,25,421,8,35,88,43,608,168,13,209,417,102,9,58,-1,33,127,236,1,33,13,135,429,-10,72,23,30,87,9,64,32,-3,28,371,0,2,20,77,b
850,615,984,728,444,642,1,-13,22,9,186,8,22,168,18,29,49,50,724,288,17,396,264,171,24,68,15,46,178,219,7,30,27,104,411,62,71,23,60,93,8,47,68,23,33,573,8,10,48,120,b
836,396,549,968,242,362,-11,-35,10,15,115,5,33,109,17,23,67,37,869,220,13,141,237,76,12,84,3,48,47,211,2,18,-10,173,340,29,13,5,55,79,27,53,47,-23,65,227,2,-4,1,152,b
347,1362,1222,980,566,961,1,-8,8,6,264,5,49,207,7,29,46,38,839,380,38,593,402,108,28,55,14,29,208,318,0,32,8,80,205,9,106,13,36,83,11,79,48,13,30,672,4,6,92,59,b
591,155,131,603,105,95,-7,34,40,10,73,35,41,85,0,0,125,8,574,117,25,78,13,124,12,108,-1,61,108,169,-3,25,-27,213,499,-69,116,12,52,124,54,26,56,-11,49,130,15,-1,16,-48,b
532,710,493,813,359,294,-2,-36,19,12,313,8,77,215,19,24,137,31,938,256,20,155,158,85,4,54,4,60,164,370,0,22,0,173,322,-28,128,11,29,96,23,85,40,-2,27,345,14,6,56,49,b
481,1014,1288,879,319,646,-7,21,25,0,375,8,64,152,13,22,115,30,588,166,31,300,193,79,20,43,-2,44,133,289,2,18,23,165,350,-5,138,19,42,103,26,73,38,12,48,465,1,0,81,120,b
441,920,1123,774,300,638,-2,-41,18,4,34,19,249,379,4,22,76,8,867,307,13,486,307,72,27,41,-4,30,378,197,5,22,2,108,218,-3,103,24,24,105,-1,58,45,-3,35,649,5,0,76,32,b
951,128,84,158,17,241,0,-50,63,1,8,48,14,96,16,0,158,71,488,74,11,35,77,116,8,92,-9,77,-34,123,0,34,45,310,414,-42,9,33,62,194,10,-18,49,-11,32,88,-5,3,2,58,b
595,771,707,585,271,479,-1,-13,30,14,120,1,53,112,10,24,74,34,881,483,24,290,129,103,18,75,3,46,51,178,0,28,19,122,347,48,89,31,60,112,-8,33,55,0,38,461,4,-3,42,64,b
807,511,708,594,205,440,-4,-30,40,15,376,-1,92,187,2,20,71,16,713,229,15,189,144,123,18,52,9,45,247,256,0,18,27,153,264,9,77,23,51,110,28,33,56,0,48,389,-4,5,66,48,b
360,1384,1524,1160,565,1183,-5,-15,14,2,184,6,68,223,0,25,56,28,672,277,27,557,432,123,21,31,3,32,120,274,4,20,28,103,267,15,169,22,42,72,18,79,50,6,19,810,0,9,101,32,b
633,825,831,589,230,530,1,-24,21,15,193,8,61,104,8,19,52,67,830,344,19,379,215,113,20,88,8,31,110,167,2,25,16,105,380,46,119,29,31,150,5,32,42,8,43,494,3,2,47,77,b
556,684,1688,1811,381,555,-12,12,-5,5,264,11,223,96,-1,30,54,40,626,180,13,375,285,55,10,35,-2,29,55,238,3,9,15,113,180,-16,211,25,36,64,11,127,49,0,14,520,0,3,86,74,b
616,949,738,759,306,682,1,-27,21,6,363,5,15,253,2,45,62,26,877,346,29,376,230,74,28,52,2,35,296,233,6,19,23,108,275,38,81,13,32,70,7,37,42,2,43,572,6,4,36,64,b
490,800,905,702,264,566,3,-11,14,7,319,8,120,351,11,26,63,35,535,237,22,327,161,67,23,67,14,26,208,244,0,28,17,63,468,140,114,34,76,105,11,58,45,9,35,595,7,1,96,69,b
500,1208,1078,865,349,747,1,-21,14,2,373,9,55,159,12,25,45,33,953,356,21,524,207,95,22,47,11,18,209,243,4,20,8,50,289,60,125,2,21,86,7,30,34,5,27,608,5,2,62,60,b
258,1237,1214,925,446,872,4,-12,11,10,354,6,81,317,4,29,72,21,963,462,33,537,348,76,27,46,10,28,330,262,5,23,28,52,237,22,175,22,33,74,8,70,56,9,22,680,2,5,128,43,b
384,904,883,768,561,702,3,-10,17,2,569,3,78,184,11,161,32,33,537,320,46,406,287,127,38,36,10,44,368,329,7,36,17,68,145,22,144,18,16,56,4,51,54,8,21,598,5,5,75,50,b
697,859,867,772,380,676,6,-21,45,11,211,9,53,135,17,41,43,57,738,293,33,439,333,100,20,74,14,29,89,255,5,31,43,56,414,83,74,22,84,86,20,57,47,21,37,588,6,3,69,126,b
706,568,777,780,329,506,-3,-14,26,9,82,14,42,137,20,19,75,56,698,288,11,299,303,164,20,63,13,45,151,201,0,28,24,132,479,26,82,20,64,92,7,65,46,6,24,388,0,8,43,82,b
1248,247,27,391,41,46,5,-25,50,9,26,2,14,139,14,-4,215,36,360,182,25,54,203,158,5,171,5,45,35,174,11,21,-19,179,379,-58,23,7,103,130,29,26,77,-7,19,28,5,3,15,67,b
592,709,654,670,286,522,3,-5,11,10,191,4,40,115,16,57,32,45,567,352,40,306,223,94,33,72,18,31,214,249,5,59,19,75,287,96,98,19,55,89,5,62,65,20,76,508,2,6,70,48,b
574,1431,642,748,348,1029,1,-21,18,3,339,12,312,86,7,37,34,10,413,146,26,418,265,91,24,38,6,29,150,256,-6,18,4,88,190,16,145,26,27,89,11,82,42,-1,16,550,-11,6,100,45,b
904,354,427,474,240,383,8,-8,50,31,9,17,-2,46,72,0,85,231,223,44,18,223,166,295,16,262,57,48,29,168,29,38,44,51,439,62,59,25,182,181,85,45,66,36,50,276,7,9,2,127,b
281,1066,882,656,377,686,2,-3,17,4,469,4,55,185,7,52,28,25,649,414,35,415,258,62,29,24,9,18,125,261,4,29,11,37,326,133,154,16,25,91,6,52,38,11,14,628,-1,2,80,31,b
474,1266,1121,857,411,798,0,-3,10,1,105,8,35,207,13,33,16,36,556,208,22,411,234,110,24,64,13,26,195,255,9,35,23,49,350,49,131,30,23,82,6,50,39,15,35,604,7,1,52,72,b
463,884,1047,802,284,568,-1,4,1,0,772,6,35,234,0,34,35,15,798,333,21,340,202,62,17,31,1,29,451,257,1,20,14,72,126,-6,124,15,15,61,7,49,27,5,31,444,16,0,37,99,b
545,911,728,636,336,510,3,3,19,2,348,7,40,138,13,44,41,42,507,253,21,438,270,127,35,38,16,30,230,252,5,19,15,42,263,90,116,24,30,97,5,47,41,12,22,510,2,4,44,39,b
615,1273,933,902,526,822,1,-4,25,4,212,6,17,130,35,65,43,84,250,96,9,536,401,124,33,75,14,31,18,288,11,32,54,72,167,27,78,21,41,78,11,71,58,21,21,701,0,0,39,95,b
511,747,651,687,323,558,3,-14,44,8,161,11,30,63,18,28,54,60,484,197,15,235,230,92,18,57,18,40,51,206,5,27,3,100,420,107,89,39,58,111,8,40,47,9,11,457,-1,5,35,60,b
614,1064,1150,1042,545,940,-3,4,7,0,307,5,19,242,8,78,18,47,642,249,37,642,458,120,32,25,4,22,196,378,2,26,23,69,174,19,117,17,28,55,4,85,58,6,16,597,5,7,86,3,b
1358,358,24,39,-51,175,-19,-46,-41,-5,3,20,-13,80,7,-20,123,15,333,152,13,37,70,116,48,131,-33,77,-33,101,-2,20,-7,247,384,-72,37,6,106,147,28,6,77,-13,36,31,15,0,-7,33,b
683,960,1067,930,367,679,1,-11,15,5,253,4,121,139,15,50,20,85,617,243,20,330,271,134,22,52,9,37,148,217,2,30,39,69,276,62,113,31,73,90,4,88,47,3,40,544,5,0,56,50,b
536,1382,1037,1050,590,782,0,1,13,1,513,4,261,254,15,60,13,45,719,319,28,510,287,81,27,30,9,30,244,384,5,24,23,45,135,27,142,26,34,43,2,63,38,4,32,654,6,0,91,43,b
823,779,806,591,277,611,1,1,26,3,71,16,12,79,26,38,51,67,490,184,21,356,259,300,14,95,21,54,150,178,9,21,54,45,295,75,68,15,95,72,7,54,47,23,31,462,3,7,28,118,b
465,806,664,663,282,406,0,-6,8,7,267,6,46,103,12,54,17,40,738,378,30,334,210,69,25,65,15,28,217,266,2,33,16,53,346,134,114,19,58,88,4,28,41,23,85,572,7,3,59,59,b
296,1214,930,867,420,654,3,-2,12,7,385,1,129,164,13,47,13,51,548,269,28,478,322,90,28,47,13,19,244,345,8,29,13,45,297,113,144,26,27,82,10,96,41,14,25,702,5,4,75,82,b
610,588,702,759,233,484,-1,3,8,3,668,-1,97,230,8,29,20,17,416,212,28,351,173,42,34,19,1,67,127,261,3,15,3,30,70,-4,134,35,20,91,12,38,46,1,19,441,0,1,80,51,b
859,679,791,859,286,713,2,-13,37,2,233,-1,57,163,18,45,43,113,587,170,18,477,326,127,18,116,17,24,70,224,8,10,62,166,389,61,70,31,85,64,6,35,46,23,35,575,1,6,20,106,b
383,1435,696,758,406,580,-4,7,18,2,190,-2,31,249,5,111,25,12,709,254,19,477,251,18,35,13,2,18,122,373,2,21,2,83,65,6,180,17,21,61,10,103,36,0,6,711,0,4,77,39,b
289,700,777,713,274,586,3,-7,20,9,288,2,139,243,10,49,34,86,504,261,30,348,278,42,32,68,18,24,167,280,6,28,21,66,467,162,147,32,61,97,5,54,60,17,32,533,9,3,48,69,b
388,884,859,586,324,606,0,-8,10,3,415,3,99,215,7,59,37,24,567,344,36,618,387,60,28,30,10,26,413,265,4,29,13,79,141,2,173,22,27,65,8,85,78,9,20,577,0,4,99,46,b
