0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,class
300,487,437,2046,588,7286,9514,1245,457,1628,10277,2538,7815,457,4298,3,2684,13075,3819,490,1277,441,642,2977,226,4799,1198,438,3150,9548,1944,3707,12199,1842,4690,336,9876,1957,613,100,212,855,416,1684,1713,20067,274,13308,1274,-36,a
1006,3233,1135,4008,1411,3208,15764,1550,903,3282,14366,2878,11543,3912,3841,-19,5273,11629,1070,856,1587,673,1051,3960,172,4152,851,1746,6721,18187,7089,5008,15467,1228,4562,717,16891,3318,520,80,786,2087,1678,3523,2437,18395,1049,14858,1923,-3,a
159,888,376,2620,62,2170,4427,348,1153,839,13177,1875,2886,763,1075,113,837,8247,1534,133,94,226,-145,876,108,2147,576,-198,675,9638,1162,1264,6328,1577,2516,209,8222,2283,-57,85,297,786,103,1051,1365,16248,1891,17657,1398,13,a
419,285,414,1012,33,1208,2777,507,-852,298,4088,793,1427,432,979,1517,711,4238,2,64,-123,118,-304,296,77,1025,41,-188,427,2893,229,633,1643,309,770,15,4052,708,-139,-193,309,615,46,785,989,4372,1329,4964,669,105,a
738,2049,399,4254,1021,2559,10689,1127,74,2477,5956,419,7481,2184,2953,769,3228,6721,-150,295,731,496,1044,1545,151,1693,582,181,2717,13992,1243,5475,9453,659,1529,122,9522,2222,538,199,334,2316,560,1859,1487,7696,1030,12720,1507,55,a
217,800,162,1663,120,2043,8892,852,-457,519,3595,1135,8886,932,1855,647,1255,5899,-116,61,665,169,333,875,16,773,297,80,456,8474,839,1913,6233,308,903,-1,4188,1225,317,-256,214,2919,217,1418,1952,3266,1447,10248,1044,36,a
664,1092,235,1717,548,2973,8947,737,-446,960,5793,909,5526,1456,2550,780,2818,3836,48,444,1008,421,392,1388,154,1482,730,-87,2999,14990,1462,3441,10938,522,1440,-33,6646,2756,471,211,405,1690,244,1212,627,7341,1106,9469,753,43,a
226,637,503,2737,889,1650,14127,1106,-299,1154,5227,907,11144,2327,779,7599,1926,8534,-151,175,94,218,321,3084,70,694,582,282,2571,15606,2656,2883,9944,1342,1327,363,8415,1856,163,-55,820,2016,218,1761,4031,4933,1409,16260,959,46,a
256,840,671,983,64,3186,4977,841,-303,1006,3356,812,5773,935,2060,45,1633,4711,-114,71,400,225,-159,484,185,1136,513,-96,1351,10803,955,2588,3439,496,1244,12,4996,1147,154,265,164,1489,60,1020,532,3122,898,7699,139,-22,a
50,165,697,888,47,1397,2866,596,-532,428,2517,487,4859,423,2038,-2,593,6014,23,71,-154,141,-375,441,-21,433,244,-239,612,3001,550,1320,2376,255,380,-117,2746,1663,-37,191,279,556,-31,625,1306,3997,1610,6105,556,-109,a
659,1359,2308,1747,1126,3197,13034,2349,2594,2247,15204,3911,8011,2643,2743,7402,3309,8489,727,232,766,402,642,2502,156,4262,859,235,6396,20942,1384,5070,13967,2218,5352,164,16804,2616,738,106,2314,1555,98,3017,1978,19155,2234,14184,2371,91,a
498,766,595,1229,479,1458,6529,4795,-312,2005,3660,425,3361,2812,3335,6523,1719,2885,-52,516,375,522,107,1983,277,2082,803,-4,1390,13342,203,7369,1974,747,1280,-7,6478,1096,492,139,481,2414,293,1231,604,5362,557,6163,349,132,a
235,1412,537,1186,171,3714,6846,1030,-156,1178,6890,771,8643,1073,4738,6477,1603,3024,102,144,519,121,1906,1467,165,960,561,112,666,8834,720,3058,4057,1256,3068,112,5353,1561,475,159,217,1713,275,2143,1828,6923,1189,13154,1604,85,a
157,591,977,1354,253,4019,8486,1062,1108,789,11408,3299,5460,660,2106,818,2091,10609,789,186,781,240,159,1616,290,2799,613,28,1012,9773,1069,2466,6312,1932,2467,28,7564,1123,518,138,1098,786,113,2426,3201,16564,1044,10045,1954,45,a
37,631,250,890,39,430,2968,786,-1118,275,1762,422,800,750,1342,1135,775,3478,79,68,104,137,-219,286,62,1034,418,-238,353,2675,321,875,731,278,579,-91,3392,750,-48,-100,625,1189,6,351,1848,4160,1174,2023,599,79,a
295,583,253,942,-60,1892,4980,630,-110,367,3630,225,3166,507,2795,-382,724,4613,-180,25,175,148,74,878,-49,724,256,-192,647,7053,755,2008,4739,660,447,30,6501,2087,-40,116,234,793,-25,1066,845,4288,1893,4767,105,-36,a
199,481,316,907,25,975,5817,579,283,510,6388,479,5968,1455,2912,180,2196,4435,86,108,452,128,379,1391,84,1195,242,-34,739,9173,507,3460,4906,501,1335,-20,4481,1406,228,102,166,547,30,1243,1008,7392,426,9022,1122,-32,a
132,292,221,763,48,489,2726,578,-311,128,855,349,1397,114,796,1047,480,2664,-162,84,116,100,-77,112,-45,635,226,-219,315,2065,333,613,2092,354,-64,-4,1896,317,-27,80,423,766,0,747,1230,1820,1411,3625,590,-50,a
443,1392,205,1808,328,2496,8589,782,44,822,4747,1012,9276,1759,2838,759,2216,6963,191,177,777,282,514,1438,37,2263,488,-181,3110,11160,528,4931,5915,524,3205,27,9835,252,388,277,197,2017,214,1796,565,14028,929,13691,1486,-19,a
1408,2765,1111,3423,2195,3468,10941,2147,821,2503,11388,1119,9770,2739,2453,2033,4622,7393,257,936,790,772,208,4281,392,5061,1622,479,3280,17953,3243,6184,12238,1800,2666,197,17687,2904,699,200,1476,1620,1148,1614,2421,13995,1631,14341,1930,89,a
286,806,946,920,128,1778,9099,896,1106,724,5844,1658,7602,1185,1318,1623,1579,7077,495,114,227,277,147,1000,128,2272,217,-192,2488,14625,729,3259,7900,850,1577,133,7429,1386,289,-31,301,1729,134,1374,1610,14388,2307,14738,1666,29,a
748,2794,508,6366,1871,4938,14817,3796,-248,5670,12121,300,10938,3219,4920,82,5844,5161,-325,383,2246,577,5638,3976,243,1722,563,2427,2575,19721,3982,7987,14120,2504,2557,795,10588,2755,811,-80,509,930,738,3788,1464,5440,497,12320,2627,95,a
253,1439,2431,2097,343,2139,9857,999,2615,768,13939,5448,6551,1117,2435,740,2722,11913,1478,215,385,319,311,2259,227,2525,995,261,6602,13418,1986,1510,12781,2421,6253,204,13852,2151,381,103,2345,2084,342,2324,3699,18572,728,13783,1792,96,a
708,1171,722,1464,467,3662,7574,774,137,1318,3728,793,8075,368,831,-103,1582,3751,425,85,321,259,-500,1942,118,1814,722,56,382,6553,1044,2102,4342,713,600,-4,4876,590,14,70,231,548,-4,732,1275,4196,2613,8566,1214,-47,a
65,583,280,1620,54,1437,6212,466,1227,601,11354,6317,4008,423,1340,76,2387,15733,2520,38,453,77,204,1101,121,3023,540,31,1283,7207,770,793,6341,1331,4311,43,11277,1251,238,81,399,1557,48,1640,1814,20974,717,13687,1082,51,a
362,1666,375,3194,609,5993,7621,1336,32,2094,4132,536,11090,930,1690,582,5079,5073,472,457,1231,533,1151,2359,525,2232,1156,903,946,11245,2985,3488,7885,1657,2182,297,7259,4199,784,18,386,1623,578,2153,1568,7333,609,13697,1075,29,a
555,2043,559,3674,672,7734,9822,1031,1491,3552,7982,786,8890,1107,5734,3,3559,5469,796,627,845,546,1565,3143,765,3293,866,872,1844,9245,6249,10967,13040,2598,1422,637,11956,2318,778,80,454,464,592,2831,2419,7366,1006,15344,5034,41,a
331,1548,497,1085,308,1615,4481,937,-2037,477,9215,1466,3361,517,1414,5,1222,11055,593,375,-110,174,-969,846,-2,2392,541,-241,1347,3713,602,1763,6623,1487,4958,-453,5200,448,133,-293,718,823,-552,404,1539,13423,-32,8849,378,-69,a
273,977,280,1244,183,1836,5174,614,224,533,3328,677,6962,783,2334,4380,1471,4795,173,165,584,278,381,679,115,848,418,3,458,6977,837,3054,3307,516,736,32,4179,676,224,72,188,933,125,1045,1453,6907,878,8180,1386,-7,a
161,928,571,1281,90,2418,5821,469,694,633,6560,1493,7016,552,4409,-31,2062,10614,252,73,622,176,504,1309,69,2354,495,-93,2561,7449,721,2763,6984,1379,3016,-18,6893,1272,218,127,287,1608,-16,1506,2412,14160,1336,11486,1988,-16,a
557,1741,918,1756,564,2890,8705,813,894,1377,9653,1076,12521,879,4782,-147,2605,9919,127,441,1583,298,1209,2116,230,1978,919,303,7591,12422,1636,3958,10368,1701,1869,138,9077,1088,640,122,684,1642,213,2498,1988,13954,743,13069,2524,-9,a
576,478,253,637,246,1520,7089,442,-240,871,5593,652,4541,1261,980,-197,1688,4875,-2,86,245,373,-104,1216,-39,1794,427,-42,2295,13502,1230,2531,7279,613,844,202,8121,1249,-10,143,583,2555,102,1021,1049,5940,1674,9887,525,41,a
143,588,287,1935,608,3809,3879,1003,676,1519,5837,1131,8882,295,6844,35,2910,11103,1059,312,665,203,1213,1450,121,2610,595,316,1000,6353,3130,4214,8894,1940,2988,526,9122,1428,400,101,210,827,376,1630,2594,12324,200,13511,1677,34,a
133,207,375,857,-2,2279,7704,967,-980,542,5706,904,3858,950,1539,405,1667,3770,202,147,202,129,190,473,162,665,246,83,1377,15958,293,2277,5144,295,1804,-5,5130,1960,165,-112,192,1141,69,630,766,6166,310,9064,530,-28,a
484,1684,722,8259,1234,3322,14218,3132,-78,2809,10261,2459,10482,3551,3861,3870,9285,5137,67,627,1442,499,1891,7340,623,4145,2134,856,4341,19547,2955,8755,13529,3416,5143,-121,16332,5927,459,-37,1467,3561,474,3705,2038,14348,-93,14153,7121,224,a
256,902,172,2524,420,2299,1886,876,-411,1480,1315,427,5139,1110,3268,228,2014,2565,-137,171,483,186,282,1631,254,870,433,102,1142,7168,1590,1986,5842,593,1063,100,4268,1290,163,133,251,1082,117,1800,1311,4505,1274,8275,1597,0,a
336,2191,438,2103,557,2348,10105,1042,-493,1255,1618,860,7905,1129,3773,337,1644,4841,358,211,258,446,525,1663,231,1330,254,165,8203,12728,1341,3386,5486,611,745,227,5462,968,377,22,116,1719,466,1354,959,8960,540,18447,1426,-22,a
632,2299,1138,1945,495,1899,14308,931,485,1204,10570,1223,8102,1542,3436,6903,2416,10206,124,214,1072,274,630,2533,174,1083,636,274,5106,11115,1844,4262,10066,1325,2810,252,6622,1194,451,41,1775,1015,112,2314,1495,7574,760,14061,1116,16,a
145,980,295,1503,665,1798,5967,832,-107,1098,6496,778,5270,1037,1369,685,1491,7466,135,165,209,323,183,1169,161,1318,447,135,3523,10522,1220,1393,6181,842,2725,138,9245,1258,273,127,353,1184,286,1090,1224,8903,553,15857,676,47,a
700,2552,1713,4138,765,4024,6812,1537,622,929,8957,840,7184,1083,1832,1840,1987,6491,328,304,726,426,1188,1847,306,1458,562,-70,8704,13112,1458,2641,7323,1318,2376,49,4154,760,603,280,1251,875,438,3139,1761,14374,669,16954,1653,29,a
449,3874,347,2803,1458,1577,9907,1718,1344,3887,8301,448,5155,1846,4054,58,2735,4013,194,417,817,1047,922,3675,365,2272,1352,308,1504,14119,3184,2328,10541,944,1804,198,7107,2690,963,419,543,1865,458,1584,886,8639,830,6683,1005,-44,a
543,709,530,1154,656,1801,8415,1079,2551,1060,7083,1751,4557,1580,1150,2575,5508,4027,1342,264,362,499,430,1514,148,3182,712,43,1548,9907,985,5418,5249,859,1515,36,7806,1950,236,51,257,1631,239,1391,1445,12166,265,12016,1508,38,a
241,3618,774,1943,136,2720,5857,1489,87,963,212,218,14417,939,2051,28,652,3240,-122,196,351,263,196,1755,105,343,300,-126,1526,5071,2258,3217,4480,878,479,233,4005,1168,192,-40,245,830,31,1627,1819,3013,1287,13642,1506,68,a
346,1584,1700,2017,544,3085,8868,778,123,1794,6459,650,7671,1039,1636,3120,2541,9942,-25,198,951,308,515,1553,485,2956,464,198,2417,17268,843,3053,8362,1385,891,214,7676,712,645,-8,714,1626,390,1654,1008,11085,707,15067,2246,30,a
121,141,135,1312,112,636,3701,910,-334,476,2035,549,3650,1041,900,4310,1188,1955,47,90,247,301,165,376,57,1382,257,-151,983,4228,285,1793,2175,573,517,10,4152,1018,-59,67,352,1074,139,715,1085,4621,836,2517,655,100,a
143,698,290,1058,700,1253,4012,623,46,440,5476,2023,4255,439,1731,279,1325,5441,275,145,367,279,-8,1093,147,1358,469,-61,1180,5376,1245,1682,4531,618,1449,88,6948,998,141,89,356,831,82,1459,1228,5852,734,10283,484,76,a
121,930,506,2702,39,2419,5926,770,771,539,12610,3993,9813,420,3157,187,1644,12913,1404,152,533,152,-84,816,169,2510,557,-25,735,14154,700,1827,7995,1029,5280,13,5758,1695,180,-189,350,1061,-22,1903,1664,21660,1536,13566,973,34,a
130,371,129,626,51,860,3346,799,-227,371,1469,634,3050,442,607,399,791,4159,-149,140,-11,125,-152,889,202,1071,385,-318,668,3498,415,840,4290,923,389,7,2272,1098,166,167,445,1555,27,939,2029,4381,1632,5988,764,140,b
83,206,10,435,37,459,3099,598,-66,303,2527,579,2052,457,1084,5422,903,1336,-238,116,174,131,58,269,32,1122,171,-204,279,2826,486,884,1486,438,297,-6,3350,666,-22,303,338,1369,6,1186,1129,2278,1302,3989,168,196,b
29,106,-467,1088,-237,327,2172,353,-769,0,1377,406,1285,244,943,1197,350,3773,-437,-66,-5,78,-578,-62,-81,415,216,-186,202,1707,132,978,1586,547,324,-118,2408,214,-254,399,413,1246,-219,1264,1218,1572,2856,2990,146,19,b
264,506,44,493,22,278,3675,382,-967,228,636,639,1799,410,1465,487,352,2589,-619,0,-148,68,-840,-33,-112,542,322,-432,223,2229,416,771,1430,776,107,-239,1815,-2,-322,336,440,1325,-236,790,1713,1407,3179,4033,-104,66,b
6,343,72,413,40,474,3899,419,-214,249,1241,358,1738,415,590,486,858,318,-207,-30,109,115,-27,281,40,730,269,-19,404,2004,226,917,2565,339,241,20,2858,687,-76,179,323,1838,33,865,1080,1378,965,1788,472,100,b
399,72,-416,1047,77,-789,3473,-1017,-811,-8,991,437,1545,386,339,429,369,2966,-875,-163,-240,-266,-1438,-21,-270,1077,364,-236,416,2511,12,467,1244,1056,-1236,-8,1961,0,-111,184,437,1043,-8,-485,261,279,3005,1893,635,60,b
87,139,95,469,17,731,1928,635,-247,229,1839,956,1731,58,687,493,663,4909,-190,134,38,100,-415,232,29,1054,352,-297,313,1718,321,567,2003,420,495,-199,3213,525,74,176,330,1762,-77,922,2124,5408,1375,4693,257,66,b
76,593,179,489,108,1157,6714,827,-195,327,1793,584,2821,520,1369,11773,1754,2746,-166,25,280,178,32,879,196,1128,410,-153,478,4705,452,1905,2799,746,347,63,6851,474,62,431,292,3404,11,1575,329,3681,762,8499,639,127,b
20,803,238,589,127,887,3254,526,-214,486,3054,586,1817,348,933,3309,860,3178,-115,118,152,93,-169,529,66,1141,275,-124,688,5076,649,1210,2716,361,805,98,2940,824,77,226,599,1423,-33,1053,1170,5289,953,8150,465,83,b
24,522,349,927,62,1049,4118,361,-374,497,3578,201,5512,245,1164,211,819,3272,-172,27,129,52,-13,580,-4,430,281,-122,953,4527,524,860,4652,445,724,-29,4404,603,68,55,363,2531,36,1312,1582,3171,1380,6244,673,18,b
193,337,293,831,99,1293,5826,861,180,455,3501,517,4163,627,1233,1349,1620,3491,-155,165,144,185,17,776,168,1156,528,-97,697,4628,676,1838,2908,997,979,-88,5289,1101,158,327,519,4121,182,1193,1667,5156,1609,8251,660,113,b
134,1174,189,716,121,2074,5104,984,-116,696,1984,380,5326,646,1905,9359,1927,3299,-155,86,431,148,218,929,199,1006,501,90,572,6756,1339,2910,4454,1157,1263,55,4983,1060,334,165,426,3869,209,1751,1130,3255,960,8638,1090,72,b
45,321,166,780,-3,468,1655,324,-14,247,1777,427,1712,213,684,6044,609,1210,-186,107,71,63,-62,352,95,900,407,-205,442,1777,168,896,1707,728,162,-46,3420,626,38,299,611,2545,3,887,1993,2423,949,2763,757,267,b
63,1115,389,258,112,1566,3880,179,10,353,3300,610,4172,363,960,1245,1423,3005,-104,67,147,154,26,961,202,1056,457,-154,815,4198,279,754,4700,1162,1162,1,2894,1018,147,263,593,2197,1,751,2042,4022,1615,7814,658,159,b
82,314,148,676,-21,1081,1817,243,-141,256,1741,396,2191,157,690,1358,624,2319,-1,36,192,91,-41,377,-13,1062,472,-120,604,3145,171,840,1284,589,332,6,2962,674,79,220,450,2161,-29,854,1550,4017,1320,3143,351,158,b
103,283,-189,438,9,273,1809,229,-682,-157,1709,720,363,61,991,1500,618,2916,-552,-13,-133,111,-436,353,-79,865,287,-341,249,1073,207,213,1809,698,55,65,3008,532,-119,462,594,2531,-107,839,1533,2014,2880,3584,161,73,b
140,506,425,622,-15,1745,3945,809,-23,360,1953,437,1941,352,941,11469,1355,3038,-167,94,387,101,202,435,33,1471,480,-92,555,4340,850,1388,2353,976,586,9,5507,575,424,155,482,3567,-49,1247,1212,5055,1387,3425,780,172,b
75,521,16,196,-125,860,3042,241,-84,302,2516,402,2101,459,1095,5241,650,1871,-175,22,156,112,-8,341,-442,646,341,-149,463,2654,237,1215,1355,460,626,66,5215,382,87,164,309,1833,-4,877,1083,3546,1386,3756,102,71,b
109,788,125,611,-10,159,1955,440,-238,188,476,313,990,248,1004,4845,447,1595,-263,6,-32,61,-284,248,54,599,197,-293,183,1082,183,327,596,484,3,-128,2033,54,-133,219,556,1795,-107,234,1103,861,2578,1699,872,107,b
