0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,class
821.0,549.0,694.0,527.0,259.0,436.0,0.0,-16.0,17.0,31.0,16.0,21.0,20.0,66.0,31.0,13.0,75.0,81.0,404.0,121.0,5.0,193.0,109.0,156.0,15.0,101.0,22.0,50.0,27.0,149.0,6.0,33.0,33.0,140.0,872.0,149.0,103.0,43.0,222.0,199.0,67.0,22.0,68.0,8.0,55.0,366.0,12.0,7.0,26.0,141.0,a
778.0,442.0,685.0,507.0,216.0,427.0,-5.0,-29.0,49.0,23.0,16.0,27.0,2.0,41.0,55.0,8.0,94.0,117.0,342.0,88.0,26.0,212.0,113.0,170.0,14.0,275.0,21.0,54.0,24.0,130.0,33.0,35.0,165.0,128.0,698.0,124.0,41.0,28.0,246.0,184.0,58.0,22.0,63.0,44.0,74.0,404.0,8.0,7.0,8.0,148.0,a
1211.0,176.0,594.0,554.0,258.0,258.0,7.0,-15.0,37.0,26.0,23.0,16.0,35.0,26.0,50.0,46.0,80.0,161.0,470.0,184.0,14.0,204.0,220.0,193.0,19.0,183.0,37.0,46.0,64.0,194.0,33.0,60.0,147.0,186.0,897.0,128.0,52.0,46.0,149.0,171.0,17.0,36.0,125.0,44.0,58.0,315.0,13.0,14.0,35.0,155.0,a
1116.0,292.0,541.0,576.0,193.0,257.0,11.0,0.0,36.0,25.0,17.0,15.0,19.0,26.0,40.0,40.0,62.0,95.0,469.0,157.0,14.0,200.0,209.0,156.0,19.0,125.0,26.0,38.0,58.0,135.0,34.0,52.0,76.0,89.0,364.0,4.0,63.0,27.0,89.0,148.0,40.0,40.0,91.0,38.0,43.0,367.0,16.0,14.0,30.0,217.0,a
1403.0,324.0,649.0,671.0,314.0,324.0,10.0,-25.0,51.0,40.0,26.0,27.0,10.0,42.0,56.0,20.0,107.0,90.0,556.0,207.0,10.0,256.0,234.0,355.0,15.0,105.0,6.0,51.0,37.0,158.0,21.0,49.0,180.0,240.0,1970.0,371.0,58.0,37.0,432.0,115.0,104.0,32.0,74.0,33.0,79.0,337.0,9.0,13.0,27.0,199.0,a
906.0,423.0,531.0,734.0,231.0,438.0,-5.0,29.0,-34.0,4.0,26.0,21.0,28.0,47.0,51.0,16.0,59.0,89.0,397.0,103.0,2.0,156.0,146.0,154.0,13.0,88.0,3.0,62.0,32.0,159.0,8.0,38.0,98.0,100.0,637.0,30.0,103.0,28.0,276.0,108.0,54.0,48.0,47.0,8.0,67.0,381.0,7.0,6.0,20.0,82.0,a
1115.0,-7.0,50.0,-26.0,-24.0,48.0,-11.0,107.0,-141.0,6.0,-7.0,-3.0,12.0,115.0,30.0,-26.0,122.0,1.0,357.0,3.0,2.0,31.0,-25.0,116.0,6.0,79.0,-4.0,71.0,-18.0,80.0,-17.0,35.0,36.0,297.0,421.0,-54.0,-12.0,12.0,44.0,129.0,13.0,-8.0,48.0,1.0,91.0,33.0,-41.0,0.0,21.0,291.0,a
1174.0,454.0,601.0,597.0,254.0,426.0,7.0,-12.0,39.0,26.0,18.0,23.0,17.0,15.0,55.0,24.0,104.0,72.0,533.0,237.0,27.0,220.0,167.0,214.0,13.0,221.0,18.0,41.0,55.0,213.0,16.0,60.0,122.0,170.0,628.0,181.0,71.0,30.0,302.0,110.0,60.0,34.0,62.0,45.0,143.0,361.0,12.0,14.0,24.0,84.0,a
766.0,564.0,519.0,484.0,214.0,492.0,6.0,-19.0,64.0,27.0,13.0,25.0,2.0,22.0,64.0,7.0,102.0,114.0,351.0,122.0,21.0,227.0,189.0,203.0,13.0,214.0,34.0,42.0,44.0,151.0,34.0,50.0,168.0,65.0,784.0,242.0,64.0,33.0,359.0,178.0,86.0,28.0,63.0,65.0,94.0,317.0,12.0,33.0,8.0,99.0,a
570.0,819.0,756.0,576.0,295.0,555.0,0.0,-12.0,17.0,6.0,281.0,6.0,28.0,113.0,13.0,35.0,41.0,31.0,704.0,339.0,38.0,262.0,172.0,113.0,21.0,45.0,19.0,45.0,317.0,207.0,5.0,39.0,20.0,58.0,246.0,39.0,100.0,29.0,10.0,98.0,9.0,30.0,48.0,12.0,28.0,444.0,2.0,3.0,54.0,44.0,a
536.0,626.0,573.0,554.0,270.0,364.0,4.0,-12.0,34.0,14.0,106.0,27.0,45.0,13.0,33.0,33.0,54.0,37.0,697.0,335.0,17.0,243.0,168.0,179.0,20.0,98.0,7.0,39.0,73.0,177.0,14.0,54.0,43.0,66.0,1064.0,400.0,113.0,36.0,262.0,109.0,83.0,36.0,50.0,15.0,115.0,429.0,8.0,12.0,69.0,110.0,a
743.0,665.0,574.0,480.0,281.0,471.0,16.0,-16.0,55.0,28.0,4.0,30.0,6.0,23.0,134.0,11.0,66.0,153.0,186.0,58.0,23.0,277.0,216.0,472.0,16.0,121.0,46.0,55.0,37.0,164.0,60.0,69.0,37.0,64.0,670.0,195.0,46.0,50.0,486.0,204.0,327.0,48.0,81.0,41.0,151.0,348.0,23.0,22.0,5.0,129.0,a
859.0,658.0,649.0,582.0,254.0,377.0,7.0,-20.0,11.0,17.0,145.0,2.0,29.0,39.0,14.0,26.0,37.0,78.0,410.0,155.0,7.0,222.0,143.0,92.0,11.0,82.0,21.0,37.0,87.0,145.0,10.0,52.0,21.0,318.0,456.0,68.0,88.0,30.0,37.0,134.0,2.0,15.0,50.0,12.0,34.0,441.0,3.0,4.0,12.0,139.0,a
998.0,686.0,541.0,572.0,280.0,420.0,12.0,-13.0,76.0,32.0,39.0,14.0,7.0,25.0,103.0,14.0,98.0,96.0,325.0,97.0,19.0,251.0,127.0,340.0,15.0,120.0,21.0,55.0,33.0,148.0,23.0,43.0,91.0,118.0,581.0,142.0,52.0,34.0,366.0,124.0,158.0,23.0,71.0,33.0,99.0,351.0,19.0,19.0,10.0,239.0,a
1742.0,212.0,149.0,365.0,118.0,98.0,38.0,-57.0,59.0,19.0,-6.0,12.0,19.0,32.0,120.0,1.0,56.0,197.0,230.0,25.0,27.0,68.0,164.0,280.0,28.0,343.0,71.0,50.0,19.0,159.0,39.0,44.0,318.0,149.0,1724.0,-11.0,32.0,51.0,277.0,321.0,104.0,28.0,115.0,35.0,93.0,135.0,16.0,22.0,18.0,229.0,a
904.0,274.0,659.0,686.0,288.0,353.0,5.0,0.0,11.0,33.0,85.0,12.0,49.0,29.0,56.0,17.0,84.0,60.0,680.0,183.0,18.0,226.0,124.0,234.0,14.0,58.0,20.0,35.0,45.0,153.0,20.0,29.0,26.0,120.0,609.0,83.0,64.0,31.0,125.0,110.0,65.0,50.0,62.0,20.0,86.0,382.0,4.0,3.0,28.0,154.0,a
892.0,208.0,253.0,430.0,147.0,394.0,17.0,-33.0,77.0,1.0,4.0,-12.0,1.0,28.0,88.0,10.0,231.0,129.0,304.0,26.0,19.0,104.0,90.0,156.0,8.0,208.0,0.0,54.0,-4.0,119.0,28.0,30.0,209.0,198.0,1086.0,65.0,11.0,41.0,970.0,152.0,50.0,18.0,65.0,37.0,47.0,189.0,26.0,13.0,-4.0,255.0,a
1009.0,423.0,450.0,481.0,241.0,441.0,2.0,-12.0,109.0,28.0,5.0,12.0,-3.0,15.0,83.0,7.0,197.0,235.0,197.0,42.0,20.0,285.0,135.0,197.0,9.0,248.0,42.0,58.0,25.0,129.0,37.0,39.0,240.0,92.0,1057.0,287.0,45.0,43.0,297.0,170.0,93.0,32.0,79.0,53.0,90.0,319.0,21.0,14.0,3.0,149.0,a
818.0,463.0,602.0,676.0,211.0,487.0,5.0,-15.0,60.0,19.0,29.0,20.0,6.0,18.0,62.0,7.0,82.0,159.0,369.0,99.0,12.0,276.0,78.0,353.0,13.0,85.0,31.0,53.0,23.0,134.0,46.0,31.0,112.0,116.0,1494.0,582.0,91.0,58.0,427.0,165.0,135.0,30.0,74.0,25.0,122.0,353.0,11.0,6.0,8.0,212.0,a
1109.0,23.0,51.0,-20.0,-118.0,159.0,-13.0,-131.0,74.0,34.0,-142.0,68.0,-28.0,29.0,-61.0,5.0,108.0,-19.0,547.0,-11.0,34.0,-18.0,-44.0,79.0,-11.0,102.0,29.0,99.0,-5.0,43.0,4.0,16.0,-76.0,443.0,448.0,-59.0,-49.0,-30.0,85.0,202.0,102.0,-52.0,177.0,26.0,-10.0,-5.0,20.0,-39.0,-22.0,223.0,a
892.0,629.0,609.0,660.0,259.0,522.0,11.0,-23.0,50.0,19.0,15.0,10.0,25.0,98.0,63.0,21.0,81.0,84.0,401.0,154.0,19.0,268.0,177.0,189.0,23.0,103.0,20.0,46.0,34.0,179.0,21.0,38.0,85.0,95.0,785.0,195.0,93.0,33.0,226.0,108.0,69.0,35.0,67.0,25.0,66.0,450.0,1.0,8.0,29.0,178.0,a
931.0,685.0,586.0,577.0,257.0,447.0,0.0,-22.0,40.0,20.0,26.0,23.0,9.0,24.0,40.0,10.0,76.0,99.0,428.0,155.0,10.0,313.0,182.0,232.0,15.0,145.0,25.0,45.0,41.0,153.0,11.0,47.0,69.0,79.0,655.0,148.0,82.0,33.0,208.0,151.0,101.0,37.0,68.0,29.0,88.0,389.0,12.0,11.0,16.0,182.0,a
479.0,605.0,605.0,647.0,288.0,408.0,7.0,7.0,41.0,18.0,134.0,14.0,44.0,34.0,46.0,38.0,67.0,79.0,531.0,227.0,20.0,311.0,177.0,105.0,21.0,105.0,23.0,59.0,75.0,165.0,31.0,44.0,42.0,67.0,380.0,111.0,68.0,37.0,201.0,154.0,47.0,29.0,65.0,28.0,74.0,505.0,13.0,5.0,43.0,113.0,a
539.0,617.0,692.0,589.0,250.0,412.0,5.0,-5.0,36.0,13.0,182.0,13.0,45.0,12.0,53.0,41.0,32.0,100.0,431.0,182.0,19.0,300.0,190.0,196.0,22.0,90.0,23.0,41.0,75.0,194.0,29.0,50.0,56.0,63.0,713.0,508.0,106.0,30.0,203.0,133.0,69.0,36.0,65.0,33.0,150.0,472.0,11.0,14.0,58.0,92.0,a
611.0,683.0,676.0,657.0,269.0,527.0,6.0,0.0,16.0,21.0,97.0,14.0,53.0,67.0,32.0,33.0,40.0,59.0,518.0,282.0,18.0,291.0,172.0,148.0,21.0,74.0,7.0,46.0,92.0,161.0,13.0,45.0,24.0,75.0,420.0,142.0,95.0,39.0,100.0,111.0,63.0,28.0,52.0,14.0,62.0,531.0,2.0,13.0,51.0,51.0,a
922.0,461.0,515.0,664.0,215.0,502.0,7.0,-2.0,73.0,18.0,86.0,20.0,16.0,14.0,40.0,20.0,84.0,177.0,457.0,222.0,23.0,305.0,188.0,115.0,20.0,146.0,11.0,42.0,52.0,210.0,17.0,27.0,171.0,187.0,881.0,520.0,87.0,44.0,315.0,92.0,15.0,29.0,62.0,34.0,54.0,416.0,6.0,8.0,17.0,96.0,a
695.0,575.0,569.0,681.0,307.0,485.0,9.0,-6.0,42.0,27.0,44.0,15.0,29.0,46.0,123.0,17.0,47.0,137.0,300.0,138.0,18.0,320.0,208.0,312.0,23.0,131.0,36.0,57.0,69.0,179.0,36.0,53.0,90.0,109.0,809.0,554.0,61.0,47.0,310.0,133.0,148.0,27.0,77.0,50.0,137.0,459.0,21.0,25.0,33.0,236.0,a
652.0,664.0,629.0,639.0,319.0,467.0,5.0,0.0,33.0,19.0,97.0,15.0,15.0,38.0,54.0,28.0,91.0,138.0,457.0,185.0,22.0,273.0,213.0,169.0,19.0,158.0,36.0,50.0,69.0,200.0,34.0,39.0,38.0,61.0,240.0,72.0,65.0,29.0,152.0,141.0,30.0,25.0,65.0,39.0,54.0,470.0,7.0,11.0,30.0,138.0,a
434.0,1270.0,1059.0,699.0,299.0,594.0,2.0,-14.0,14.0,0.0,369.0,5.0,157.0,203.0,-2.0,34.0,42.0,16.0,765.0,367.0,23.0,419.0,268.0,31.0,32.0,42.0,4.0,29.0,412.0,335.0,1.0,25.0,15.0,69.0,165.0,-18.0,138.0,28.0,20.0,87.0,15.0,63.0,44.0,2.0,34.0,540.0,-4.0,0.0,62.0,54.0,b
200.0,880.0,1001.0,864.0,390.0,697.0,1.0,-8.0,13.0,3.0,573.0,5.0,283.0,182.0,4.0,46.0,52.0,13.0,826.0,523.0,26.0,524.0,365.0,45.0,39.0,24.0,4.0,18.0,513.0,298.0,4.0,32.0,15.0,70.0,109.0,14.0,182.0,21.0,38.0,51.0,8.0,97.0,53.0,5.0,18.0,684.0,3.0,3.0,145.0,34.0,b
617.0,334.0,1027.0,994.0,542.0,242.0,0.0,-32.0,28.0,8.0,128.0,12.0,520.0,117.0,2.0,17.0,118.0,39.0,634.0,207.0,32.0,141.0,157.0,71.0,8.0,43.0,3.0,46.0,169.0,212.0,2.0,31.0,24.0,171.0,215.0,-7.0,155.0,13.0,49.0,79.0,22.0,119.0,53.0,-7.0,33.0,259.0,14.0,0.0,121.0,29.0,b
753.0,290.0,490.0,530.0,179.0,262.0,4.0,-25.0,20.0,18.0,84.0,22.0,55.0,153.0,13.0,41.0,143.0,40.0,1451.0,508.0,23.0,149.0,161.0,78.0,19.0,92.0,6.0,28.0,58.0,273.0,8.0,33.0,17.0,123.0,366.0,6.0,90.0,27.0,49.0,125.0,26.0,20.0,41.0,18.0,88.0,298.0,5.0,1.0,66.0,29.0,b
846.0,594.0,1082.0,802.0,316.0,613.0,2.0,-9.0,30.0,1.0,34.0,6.0,163.0,167.0,15.0,74.0,37.0,70.0,910.0,396.0,38.0,420.0,297.0,146.0,23.0,39.0,8.0,40.0,256.0,251.0,7.0,26.0,24.0,93.0,131.0,7.0,173.0,13.0,21.0,79.0,8.0,133.0,76.0,6.0,32.0,454.0,0.0,4.0,71.0,30.0,b
690.0,827.0,1097.0,1481.0,594.0,624.0,-7.0,-23.0,18.0,2.0,593.0,0.0,152.0,94.0,4.0,26.0,43.0,56.0,571.0,203.0,30.0,246.0,232.0,61.0,8.0,41.0,2.0,27.0,44.0,298.0,0.0,16.0,9.0,118.0,149.0,-6.0,218.0,26.0,74.0,64.0,2.0,138.0,40.0,3.0,28.0,308.0,8.0,5.0,122.0,72.0,b
599.0,553.0,683.0,588.0,228.0,290.0,-3.0,-24.0,22.0,8.0,397.0,7.0,74.0,89.0,5.0,20.0,45.0,47.0,760.0,303.0,13.0,191.0,130.0,102.0,19.0,80.0,9.0,36.0,149.0,236.0,4.0,23.0,14.0,123.0,351.0,22.0,91.0,31.0,35.0,144.0,18.0,33.0,35.0,8.0,65.0,402.0,9.0,2.0,46.0,117.0,b
403.0,916.0,943.0,890.0,527.0,745.0,0.0,1.0,10.0,4.0,518.0,3.0,119.0,215.0,10.0,49.0,20.0,54.0,575.0,345.0,36.0,499.0,328.0,78.0,25.0,38.0,15.0,26.0,88.0,338.0,0.0,29.0,30.0,58.0,166.0,16.0,159.0,25.0,41.0,57.0,7.0,107.0,39.0,3.0,36.0,555.0,8.0,3.0,89.0,47.0,b
1606.0,583.0,340.0,1631.0,42.0,387.0,-5.0,-43.0,-6.0,17.0,174.0,12.0,35.0,389.0,28.0,2.0,143.0,62.0,281.0,279.0,26.0,113.0,561.0,77.0,1.0,75.0,-2.0,38.0,4.0,159.0,-9.0,10.0,44.0,179.0,626.0,-23.0,19.0,21.0,17.0,45.0,11.0,29.0,35.0,-9.0,27.0,286.0,-2.0,-2.0,-2.0,86.0,b
646.0,140.0,527.0,816.0,242.0,274.0,-2.0,-23.0,39.0,-1.0,149.0,18.0,25.0,421.0,8.0,35.0,88.0,43.0,608.0,168.0,13.0,209.0,417.0,102.0,9.0,58.0,-1.0,33.0,127.0,236.0,1.0,33.0,13.0,135.0,429.0,-10.0,72.0,23.0,30.0,87.0,9.0,64.0,32.0,-3.0,28.0,371.0,0.0,2.0,20.0,77.0,b
850.0,615.0,984.0,728.0,444.0,642.0,1.0,-13.0,22.0,9.0,186.0,8.0,22.0,168.0,18.0,29.0,49.0,50.0,724.0,288.0,17.0,396.0,264.0,171.0,24.0,68.0,15.0,46.0,178.0,219.0,7.0,30.0,27.0,104.0,411.0,62.0,71.0,23.0,60.0,93.0,8.0,47.0,68.0,23.0,33.0,573.0,8.0,10.0,48.0,120.0,b
836.0,396.0,549.0,968.0,242.0,362.0,-11.0,-35.0,10.0,15.0,115.0,5.0,33.0,109.0,17.0,23.0,67.0,37.0,869.0,220.0,13.0,141.0,237.0,76.0,12.0,84.0,3.0,48.0,47.0,211.0,2.0,18.0,-10.0,173.0,340.0,29.0,13.0,5.0,55.0,79.0,27.0,53.0,47.0,-23.0,65.0,227.0,2.0,-4.0,1.0,152.0,b
347.0,1362.0,1222.0,980.0,566.0,961.0,1.0,-8.0,8.0,6.0,264.0,5.0,49.0,207.0,7.0,29.0,46.0,38.0,839.0,380.0,38.0,593.0,402.0,108.0,28.0,55.0,14.0,29.0,208.0,318.0,0.0,32.0,8.0,80.0,205.0,9.0,106.0,13.0,36.0,83.0,11.0,79.0,48.0,13.0,30.0,672.0,4.0,6.0,92.0,59.0,b
591.0,155.0,131.0,603.0,105.0,95.0,-7.0,34.0,40.0,10.0,73.0,35.0,41.0,85.0,0.0,0.0,125.0,8.0,574.0,117.0,25.0,78.0,13.0,124.0,12.0,108.0,-1.0,61.0,108.0,169.0,-3.0,25.0,-27.0,213.0,499.0,-69.0,116.0,12.0,52.0,124.0,54.0,26.0,56.0,-11.0,49.0,130.0,15.0,-1.0,16.0,-48.0,b
532.0,710.0,493.0,813.0,359.0,294.0,-2.0,-36.0,19.0,12.0,313.0,8.0,77.0,215.0,19.0,24.0,137.0,31.0,938.0,256.0,20.0,155.0,158.0,85.0,4.0,54.0,4.0,60.0,164.0,370.0,0.0,22.0,0.0,173.0,322.0,-28.0,128.0,11.0,29.0,96.0,23.0,85.0,40.0,-2.0,27.0,345.0,14.0,6.0,56.0,49.0,b
481.0,1014.0,1288.0,879.0,319.0,646.0,-7.0,21.0,25.0,0.0,375.0,8.0,64.0,152.0,13.0,22.0,115.0,30.0,588.0,166.0,31.0,300.0,193.0,79.0,20.0,43.0,-2.0,44.0,133.0,289.0,2.0,18.0,23.0,165.0,350.0,-5.0,138.0,19.0,42.0,103.0,26.0,73.0,38.0,12.0,48.0,465.0,1.0,0.0,81.0,120.0,b
