@relation Leukaemiamattest

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute class {a,b}

@data
73,-182,28,-1,99,1281,19,-7,1553,2209,783,2150,252,87,528,67,932,669,9783,-135,2091,10,540,184,327,141,22,-32,27,115,2143,35,3990,738,542,711,193,505,10,-76,543,800,954,1316,225,-144,-65,263,581,3339,13,142,65,368,473,85,2111,883,339,4,1232,-445,1273,463,1017,345,882,105,235,3119,20,390,547,314,27,102,1110,210,1616,52,1178,119,59,173,1331,13732,549,1046,516,-163,-106,915,209,1654,1263,1631,1186,124,352,453,a
-184,-114,12,187,101,256,67,69,1883,2580,557,1338,1041,-1,66,135,1100,1137,4453,7686,2273,76,44,478,228,155,-180,184,473,171,2291,-23,4553,907,809,1346,171,358,-38,-108,572,1869,532,2492,413,45,84,207,894,2696,-4,1,143,76,558,2,1983,1309,59,141,1519,-267,6482,-23,366,364,1459,312,1564,3342,150,615,825,146,20,-9,962,-65,4692,5757,3427,2176,520,265,2022,13384,-12,3210,473,-196,-139,622,557,2352,694,846,1224,130,51,1660,a
-181,-52,87,1398,22,568,1105,-9,6774,10857,1002,4443,1717,104,895,1520,1950,3810,13988,10926,12217,-49,616,379,1475,180,205,1762,4409,575,5933,123,12747,860,2475,2273,215,1239,17,-58,1027,6169,3192,6464,337,-862,867,1380,1868,8148,55,708,168,600,10062,78,2731,817,114,109,180,233,7629,-57,947,1029,4253,344,2472,17185,-216,827,1806,636,50,-105,1501,341,11241,10506,6870,2175,524,897,1409,12925,17,4072,1487,-345,-118,991,2415,4281,888,883,4555,194,109,2174,a
-94,-131,-28,553,48,454,9453,126,3180,1535,518,1040,604,117,218,244,301,1631,2900,1830,2973,33,447,-64,449,139,-124,11,1536,113,2306,530,11199,92,1514,545,262,1295,34,-151,416,-268,896,524,198,343,323,9,684,2805,-31,1030,194,-47,2444,41,1962,383,9,57,1912,-233,5746,-189,203,748,768,522,261,1060,161,68,149,371,108,74,247,-32,9114,2702,9177,814,884,347,928,14896,26,1069,688,82,-131,103,286,-88,447,560,2707,34,273,3707,a
28,172,19,-7,74,43,4328,43,1755,4624,447,1191,304,-14,155,122,1022,857,6074,219,1743,-3,239,51,130,124,-102,23,678,197,2131,60,7910,686,1977,949,313,844,-23,-243,1264,397,70,3253,47,678,241,1268,623,5397,-52,164,281,70,609,-37,1739,825,85,88,354,-370,699,-103,717,549,176,79,617,3283,210,122,134,180,-6,100,62,-153,2572,1265,4836,643,741,258,464,12684,37,1878,143,-175,-231,643,108,1075,527,886,274,139,69,295,a
-22,186,47,150,43,613,-11,77,1472,3710,522,579,397,68,-58,163,94,813,3729,807,12805,24,9,-36,131,108,425,66,2103,144,4677,-30,4316,803,672,1297,391,469,30,-275,661,-518,321,3796,-93,1177,493,-205,530,870,37,362,172,-102,4586,53,585,731,56,30,178,-896,2443,-7,509,85,862,134,322,-151,127,-108,830,780,85,60,-123,-134,1601,-79,3085,2933,351,311,1320,17961,319,685,376,121,-226,499,75,834,1820,1525,590,22,283,1377,a
166,177,151,298,168,298,4110,177,901,5079,972,2741,642,25,1603,1200,345,899,6023,1628,5981,15,515,59,534,102,-205,48,1478,365,3182,6,14682,803,1235,1343,374,706,209,-263,437,1652,992,4093,908,734,502,605,1333,5955,-39,158,230,539,2865,64,1571,899,91,97,1687,604,3840,445,624,773,1409,430,1052,3497,188,222,785,655,91,39,117,-47,6110,878,5815,38,712,593,2071,15580,288,1967,531,-183,-133,781,1114,1826,71,108,1823,292,361,1456,a
80,209,-12,29,9,231,5119,17,2533,2302,769,569,295,35,326,129,986,223,13278,2790,2425,161,50,135,271,203,-229,18,5653,339,2910,-12,3233,842,933,1371,305,568,13,-203,648,727,363,1689,366,502,301,3,1070,5070,31,-15,145,601,427,83,1395,1171,118,610,3711,-138,3878,140,623,245,489,231,622,2410,117,700,541,402,126,-31,349,-122,2242,349,1872,2193,272,104,339,13794,-28,2537,481,-49,-195,586,138,1168,515,512,553,132,69,404,a
93,-156,-20,41,117,306,7600,78,2510,2106,1370,2088,1122,-14,871,239,909,759,4718,5455,3323,37,268,196,305,128,66,111,2281,698,2648,56,5779,514,1114,1330,140,802,19,-53,849,3837,636,5204,129,29,101,26,1408,8219,-15,-28,142,171,422,70,1437,805,119,55,1750,64,3262,507,759,814,716,208,1266,10585,113,433,706,190,22,45,1529,413,3074,4745,3265,2722,278,741,1444,13763,209,3495,647,-65,-142,705,339,4314,304,441,1909,217,301,1982,a
37,-517,-4,267,12,433,3780,137,979,3307,729,1702,209,131,546,242,1056,899,4110,2495,2617,20,483,-93,251,84,34,70,503,9,2818,68,7410,561,-9,2127,433,301,-100,-398,1383,563,419,2581,-143,176,20,-477,979,4184,106,-23,195,26,1625,114,990,1286,281,-75,291,-1118,1810,-621,331,384,500,148,755,7593,-161,-674,314,273,115,48,39,9,5374,1211,2877,-4,388,-15,898,15354,-433,1768,145,-239,-311,-103,283,1813,2331,1976,1076,75,-37,949,a
-299,908,380,87,355,226,114,728,2987,624,1822,803,206,348,2548,128,1439,12,12406,454,911,305,1674,6960,2501,1450,1537,-162,517,98,1647,714,1467,1811,3236,5587,1896,1401,59,4830,610,-248,263,498,2365,13464,56,-330,2775,711,106,-142,11,630,1047,2139,4719,2402,163,748,8518,953,782,1112,1561,1907,279,115,491,-274,279,2947,1604,1807,63,170,-83,-173,2271,-37,1126,2367,1118,1192,819,13285,2506,469,153,1338,-23,1296,31,270,4259,4192,299,714,3061,454,b
-153,228,139,156,295,-4,33,853,1962,680,1555,430,-16,62,194,88,1033,218,7855,2,2551,238,735,15791,1885,781,1481,-24,459,194,2195,351,1639,1406,1125,3909,555,533,72,-312,603,-560,226,165,560,1233,168,-262,1752,654,9,-108,67,391,1180,1185,1106,2137,331,218,3628,31,490,622,894,743,336,153,264,-288,221,1050,2262,1038,108,62,-16,-341,1082,-16,880,1752,1108,1243,399,11845,1221,548,19,565,302,468,24,1084,2517,2327,389,423,733,391,b
748,1087,536,11,283,410,21,7109,2769,1031,10319,603,-92,360,7867,41,2806,8,24521,455,1297,220,2727,2005,3927,970,17863,-88,268,63,1885,5095,2040,1707,4647,12358,1037,2562,692,4573,612,-691,87,1309,2310,7955,-73,-401,1282,-14,7694,-106,29,1018,281,2046,5868,3965,268,4004,10603,2910,1648,2801,14198,4797,194,89,468,-7,1748,4863,1506,1051,10,216,21,-235,2007,87,473,17853,2892,5814,645,14691,7884,763,88,2892,3890,3659,82,-723,15519,15761,126,2776,6763,412,b
309,1174,154,78,311,185,130,3844,3565,1687,3999,404,87,211,2210,85,3735,-80,21277,297,753,67,2399,1003,1916,408,13296,-93,607,-11,1359,2244,2840,2072,3808,7125,1586,1266,672,6759,338,-145,183,852,1178,9933,-53,-200,1036,218,955,2,6,692,189,753,6903,2539,542,683,8479,1500,528,812,5692,3199,130,143,319,-104,2575,2612,2099,1064,55,-63,-129,44,802,47,186,7839,1271,2930,556,11290,4401,466,139,157,2921,290,6,183,13221,13087,190,1897,1777,393,b
50,284,41,40,70,118,-4,1507,2994,1367,769,355,71,139,635,42,1768,201,20124,166,2708,-13,784,5702,456,275,1661,-51,448,0,1291,32,3589,1753,3594,2275,520,934,307,1569,823,-128,111,1484,222,2676,62,-97,1653,251,-8,72,122,549,314,577,7061,2286,132,536,1285,-324,99,756,770,1015,51,163,270,-182,359,1671,1504,2538,207,109,-126,-109,939,-16,680,1851,1887,1060,653,12795,140,838,75,-245,153,1377,71,664,2702,1663,275,162,108,286,b
-310,319,72,3,297,279,168,262,2325,2194,1595,841,102,114,708,71,646,449,16705,-252,2493,119,679,429,866,316,1073,-64,485,189,2176,301,3768,1929,2702,4214,381,816,373,-21,601,-533,323,1283,940,548,107,-267,1959,-2,134,178,73,819,814,208,7113,1641,264,754,7858,225,1203,531,1582,1121,596,187,393,-15,308,2224,2497,733,140,39,-54,-118,1238,51,794,2621,626,1355,569,12534,1316,443,300,1179,1696,1100,102,739,2475,1953,353,226,620,429,b
3,259,209,-59,190,277,59,1567,4013,460,1795,500,237,141,3218,23,2997,65,11012,297,487,110,1305,2204,1092,555,6962,2,185,-38,1486,591,947,1647,1736,2558,255,1236,550,6569,181,-66,125,1525,2422,19615,150,-62,1218,412,129,-31,82,1005,383,1049,3717,2545,157,431,8859,1359,1561,2128,1582,1755,309,134,273,23,412,3348,1423,1296,183,-34,-38,-46,967,-21,1312,2452,717,2219,241,10212,1964,225,237,868,827,650,74,574,3605,4063,279,1561,2021,314,b
1008,2131,483,94,326,136,51,9600,3752,1874,10452,426,238,466,5609,109,4025,172,18372,412,769,367,2694,353,4079,1130,14555,-57,281,-4,730,4073,4576,2112,3553,8793,8769,5464,425,7372,755,-653,158,811,2364,9994,-1,-413,1862,343,5285,-60,113,2784,564,1304,11618,3818,415,2733,11003,2147,1628,2240,11369,7589,313,73,639,-104,3705,6218,1140,647,306,52,-73,-1,1365,42,485,9349,2450,4607,600,12007,7616,251,100,1537,1036,857,53,-140,6268,6612,250,989,5527,208,b
145,676,364,34,197,321,170,894,2397,767,2325,871,57,164,1098,-22,494,239,12276,385,1614,130,1028,11205,2179,1338,7238,-61,444,-121,3719,889,2584,1555,3255,4630,659,2088,82,4833,797,-669,295,1032,1315,7791,31,-302,2925,272,159,-119,51,1462,1517,2087,1262,2943,218,1094,5849,651,1784,1009,2094,1888,275,51,351,-190,353,1548,1990,1085,54,126,-79,-227,1568,17,408,2499,1636,1017,286,10562,4036,595,192,1675,-124,-24,11,788,7035,7821,381,1004,2723,385,b
-144,264,159,-21,259,283,146,347,2152,2856,1548,671,628,131,2322,82,385,683,19173,1284,4148,303,2680,209,1571,774,12339,18,438,-20,1985,2058,6414,1514,4249,7373,480,812,619,141,816,-493,368,1024,925,976,210,-442,3869,306,481,-69,107,755,756,167,3088,2535,233,459,3259,595,1214,549,2598,1696,311,281,789,-180,457,3297,977,1467,67,193,-49,-236,1843,50,1047,7039,1206,2212,737,12421,3776,863,339,657,522,218,190,2009,7969,5778,671,454,2655,688,b
-393,507,129,-20,100,151,187,1013,2004,2205,2920,109,-44,66,1460,33,1397,153,21498,58,1446,339,3223,8072,702,443,3654,15,1068,-154,1528,1011,3197,2693,1871,2771,680,1009,864,2000,1116,-1034,110,1827,2968,4108,-94,-279,2442,19,3263,-55,111,982,401,1689,5749,1373,219,1379,8855,865,1583,2189,3807,2519,19,119,367,-111,723,3482,1479,1513,64,23,-112,-175,936,37,335,8728,1835,4198,565,12004,2892,678,59,562,2182,1925,162,146,13195,13076,200,959,1096,248,b
-103,-251,101,57,214,166,2006,62,1458,4057,383,1001,786,43,1052,111,864,837,6288,8700,4142,-48,164,490,-178,168,-65,506,939,330,5308,-2,3005,627,1738,951,403,444,-135,-323,709,2751,335,3633,125,627,43,-241,876,12968,14,79,236,412,1308,91,687,1122,255,77,33,-574,4646,62,282,649,176,120,859,2302,178,178,702,465,31,79,757,171,4101,3099,2037,1228,584,7,753,18988,0,1477,475,135,-135,808,222,1178,912,803,1484,284,-98,2112,a
-228,-26,74,58,234,-23,1803,84,1663,1585,2521,872,994,-7,682,305,269,180,3412,4614,1462,46,797,-49,30,244,68,54,502,70,2364,95,2881,503,708,1008,276,426,45,-524,464,-270,382,522,1181,827,373,-125,1487,1813,284,36,92,-199,737,70,582,1016,212,124,1269,-348,2141,273,1092,671,490,213,300,-111,393,105,531,639,67,219,0,-95,2427,273,1497,2152,1226,360,2941,11347,194,2758,251,1030,-166,136,386,708,541,480,606,188,27,1323,a
-117,-200,1,125,35,376,3110,189,1226,3600,1237,844,233,1,666,175,879,273,10245,4357,2208,63,265,989,207,154,250,102,559,403,2158,99,5451,1565,2274,1107,233,832,179,-124,706,2578,553,5358,164,344,127,257,522,4750,31,102,312,335,689,24,3181,64,167,258,1045,-244,3090,500,503,586,678,203,512,116,183,92,973,450,53,-117,291,45,2003,2709,2105,2998,586,911,412,16101,313,721,362,6,-103,905,207,919,4259,2635,1751,362,295,826,a
-42,2,302,231,191,741,1924,105,1605,2425,1288,926,510,54,701,533,395,575,6421,7369,3681,163,313,706,367,287,107,105,508,111,3042,203,3250,767,1828,1405,491,588,-29,203,714,521,638,1338,745,851,239,363,1281,2559,239,197,81,657,1281,63,1443,1141,77,575,2450,336,3198,75,699,506,1903,132,1122,212,14,399,1271,342,216,-52,107,-58,2893,287,2805,1952,582,605,361,15073,579,779,493,252,73,550,346,1836,1040,983,1052,111,710,613,a
30,-135,140,246,51,579,10157,43,2628,7275,1153,1924,598,141,1033,152,907,603,10431,7216,7756,132,178,199,361,222,-177,139,1200,342,3994,-10,6031,927,1946,1642,242,1207,60,-140,675,2456,1340,8921,379,350,776,582,688,5632,33,197,1078,392,2415,70,3187,769,123,542,1537,226,10565,485,860,767,2123,526,1574,18727,136,805,1069,535,48,27,460,13,9908,5752,6996,3384,1114,920,810,12624,1240,2338,951,170,-206,530,928,4594,203,298,2428,289,2410,1475,a
-91,-85,-132,223,128,391,7721,88,1373,2787,1948,2186,861,-4,524,297,1300,763,3219,6603,4813,-2,390,1293,256,390,394,37,6273,88,5423,212,8630,894,417,2622,608,814,-74,-190,1826,3021,799,4174,76,217,-41,-257,696,9288,91,-71,72,196,782,92,2098,1390,226,-31,690,-588,5279,-515,762,589,424,79,1656,7264,-133,-428,102,396,84,85,353,75,4020,4709,2753,1132,504,-62,1582,17180,-17,2363,356,-400,-464,1390,274,2114,2421,2081,1467,393,47,1353,a
100,306,84,327,-4,867,3883,226,1872,3367,502,2158,615,23,812,540,601,770,4639,1487,4714,48,491,18,597,73,-125,175,7097,186,2678,111,11962,181,1188,1208,245,432,31,-111,405,2194,707,6400,597,699,167,1469,887,3627,40,175,184,627,2022,45,1111,428,42,56,1183,252,3686,216,505,306,1258,273,871,1374,25,252,907,203,25,17,302,284,4306,745,4240,446,369,565,2380,12902,148,1681,616,-239,-54,12,469,3714,1141,1167,1479,117,425,1033,a
117,137,62,-14,43,586,4059,502,1314,2271,1273,942,853,-28,1687,307,1124,439,8790,7540,3922,129,223,1213,648,88,-96,874,1144,581,2023,543,4283,1165,951,1502,326,249,26,-120,475,1713,562,3598,307,2235,274,122,608,3115,19,36,540,810,651,165,1288,646,19,132,7064,-298,3619,288,999,687,699,182,1168,6821,182,-52,639,389,4,-132,509,132,2600,3129,3821,2045,701,216,2894,15306,1288,2047,329,-31,326,959,353,2004,4329,4451,2148,680,954,937,a
106,182,-74,103,97,560,3939,51,2143,5083,382,2090,773,-11,1916,123,367,579,5841,8791,1850,51,252,-60,699,128,502,2189,1695,213,4112,-180,4247,441,1393,1169,263,338,29,-38,532,1937,575,5600,62,330,216,254,458,11999,-62,845,361,640,2342,-87,974,188,-2,-151,155,-1,5420,72,364,361,1236,180,895,7212,-37,-152,1414,244,-47,66,892,203,3423,2469,3686,1395,240,289,342,13561,-65,2305,710,-177,-56,389,348,1934,1424,1529,1955,185,167,1691,a
