@relation prostatemattest

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute class {a,b}

@data
1170,384,228,14,127,-24,28,61,28,-79,-9,146,137,-1,24,30,53,11,38,-25,-6,48,35,8,12,-20,31,11,-24,7,40,-19,-21,23,11,0,165,3,107,334,114,9,27,46,-1,101,14,34,158,309,93,-21,-24,13,-11,0,1,11,425,15,71,163,249,49,23,6,73,138,-8,15,5,235,464,-63,61,23,50,79,9,165,54,11,77,72,49,275,-24,7,75,58,56,-7,-37,13,1,934,-19,10,260,328,a
894,103,44,1,-69,-19,27,69,-40,-33,-6,61,100,-14,-21,-9,103,18,5,7,10,8,21,3,4,22,54,1,-14,14,69,18,-38,83,-21,-28,207,-1,106,430,21,-18,65,-29,2,158,5,0,101,126,80,4,0,-10,-60,21,5,-22,432,19,68,149,-9,29,-17,-31,90,99,24,0,20,266,547,-68,47,-4,42,60,23,184,58,-8,155,66,64,113,3,1,48,55,-2,-41,-20,9,2,652,3,-32,-3,0,a
1479,429,121,121,312,75,8,79,297,114,-5,71,101,-6,62,27,47,8,14,19,0,30,27,16,20,3,41,4,-2,31,58,-4,3,69,44,14,190,61,104,466,67,15,69,87,15,233,16,17,159,207,-82,9,24,97,63,25,10,0,310,21,43,353,419,28,11,17,61,117,15,26,40,221,849,-42,49,70,32,146,31,172,73,17,77,88,17,252,24,26,68,46,120,3,9,7,-9,1222,4,5,327,1116,a
1235,365,141,28,106,-21,-13,151,-46,-67,4,185,138,-23,38,4,69,43,-86,15,-12,47,34,13,-18,0,32,16,-20,16,86,4,-43,139,10,-8,190,3,102,317,58,-1,48,39,11,165,-10,-1,110,310,123,34,12,13,-24,12,-5,14,373,13,78,181,311,38,19,0,63,145,28,-1,11,268,509,42,-1,48,1,86,35,193,17,13,136,82,23,179,8,6,93,88,57,5,-16,-2,-1,857,3,6,135,611,a
1086,794,894,1009,1070,464,2,611,759,980,0,19,10,7,28,21,44,10,7,35,0,5,12,7,14,79,28,4,11,11,39,11,7,107,35,23,31,130,33,380,163,15,261,163,83,280,11,36,44,462,139,11,389,88,341,36,24,3,139,73,55,103,512,51,5,19,42,176,5,23,90,116,651,236,162,147,28,251,16,63,44,44,18,36,0,359,1,10,92,143,483,53,5,8,-2,1120,3,24,53,804,a
1118,427,633,626,652,213,-2,426,396,959,8,38,1,2,44,26,16,23,12,40,9,18,21,8,35,11,61,29,13,51,38,118,41,76,35,14,104,41,103,496,159,10,293,122,31,197,19,34,141,168,479,3,159,121,16,46,15,4,142,49,717,99,438,28,15,22,27,144,27,31,52,209,2168,1389,42,72,62,424,45,126,4,15,52,60,2,237,74,30,29,16,475,15,15,44,-1,1195,16,51,250,2691,a
941,118,8,12,-86,-51,10,95,-22,63,-19,173,119,-7,69,-8,241,9,20,12,-28,55,13,-6,29,7,32,8,-27,12,56,18,-24,48,-6,-13,323,5,68,374,19,9,0,-17,-12,149,0,-9,91,163,124,-24,-40,-3,-33,-18,-10,8,438,6,80,258,19,14,16,-21,80,107,2,34,30,262,498,-65,-11,35,32,62,45,277,62,-11,66,75,20,70,-14,-2,49,15,34,7,4,-16,-15,623,-17,7,267,130,a
821,446,549,694,527,259,7,436,441,885,0,52,37,3,17,28,57,31,14,16,7,30,31,11,21,20,21,6,19,35,66,21,8,83,31,13,75,81,89,404,121,24,193,109,16,156,15,47,101,224,140,22,205,64,94,42,21,5,231,46,50,240,418,33,16,27,63,149,6,33,33,140,872,149,103,84,43,222,36,199,67,22,36,68,0,193,8,20,55,14,366,13,1,12,1,818,7,26,141,956,a
778,604,442,685,507,216,-4,427,439,804,-5,64,44,5,49,35,83,23,6,16,2,21,37,12,27,2,40,15,25,32,41,6,8,122,55,8,94,117,122,342,88,15,212,113,44,170,14,7,275,171,48,21,289,51,21,34,9,23,156,43,54,318,244,25,30,24,63,130,33,35,165,128,698,124,41,74,28,246,54,184,58,22,42,63,6,185,44,31,74,10,404,2,3,8,0,696,7,8,148,774,a
1211,675,176,594,554,258,4,258,407,775,7,24,18,2,37,65,76,26,32,23,13,24,39,12,16,35,65,15,29,49,26,8,12,73,50,46,80,161,119,470,184,47,204,220,53,193,19,64,183,305,65,37,212,97,70,57,35,12,126,69,46,377,355,58,33,64,52,194,33,60,147,186,897,128,52,111,46,149,92,171,17,36,63,125,3,205,44,43,58,38,315,40,9,13,6,1117,14,35,155,1021,a
1116,785,292,541,576,193,7,257,463,821,11,40,36,2,36,46,66,25,7,17,8,16,38,11,15,19,23,6,12,17,26,6,3,49,40,40,62,95,96,469,157,14,200,209,36,156,19,68,125,386,84,26,171,132,106,43,54,14,118,59,38,266,481,53,22,58,57,135,34,52,76,89,364,4,63,106,27,89,60,148,40,40,43,91,7,202,38,29,43,44,367,20,4,16,4,1099,14,30,217,439,a
1403,744,324,649,671,314,-2,324,456,1007,10,46,21,3,51,51,85,40,16,26,11,16,21,10,27,10,40,9,21,30,42,36,14,72,56,20,107,90,142,556,207,28,256,234,34,355,15,40,105,324,76,6,213,96,98,45,29,15,140,46,51,244,323,26,30,37,37,158,21,49,180,240,1970,371,58,82,37,432,68,115,104,32,56,74,6,229,33,37,79,21,337,27,16,9,3,1352,13,27,199,2304,a
906,821,423,531,734,231,0,438,468,647,-5,73,17,1,-34,24,102,4,12,26,7,14,7,6,21,28,40,0,17,12,47,27,7,95,51,16,59,89,62,397,103,3,156,146,46,154,13,63,88,391,47,3,225,147,105,27,26,8,188,49,62,157,411,39,4,32,58,159,8,38,98,100,637,30,103,99,28,276,17,108,54,48,41,47,1,212,8,7,67,22,381,13,0,7,1,867,6,20,82,720,a
1115,86,-7,50,-26,-24,35,48,-28,-13,-11,224,114,-3,-141,11,60,6,46,-7,16,64,9,29,-3,12,63,-25,3,29,115,36,-21,38,30,-26,122,1,63,357,3,7,31,-25,6,116,6,9,79,162,120,-4,-33,0,14,9,14,1,400,-2,71,196,25,17,16,-18,27,80,-17,35,36,297,421,-54,-12,17,12,44,42,129,13,-8,105,48,49,114,1,0,91,16,33,-18,-2,-41,0,522,0,21,291,258,a
1174,559,454,601,597,254,4,426,379,843,7,31,10,0,39,31,43,26,20,18,17,10,20,8,23,17,42,17,30,33,15,47,41,80,55,24,104,72,80,533,237,16,220,167,50,214,13,35,221,259,119,18,330,117,89,50,31,21,111,52,41,261,314,40,30,55,30,213,16,60,122,170,628,181,71,103,30,302,61,110,60,34,46,62,0,197,45,33,143,19,361,27,20,12,5,1198,14,24,84,780,a
766,502,564,519,484,214,5,492,358,714,6,38,12,2,64,36,77,27,17,13,17,13,28,14,25,2,58,27,33,43,22,16,40,121,64,7,102,114,82,351,122,5,227,189,22,203,13,26,214,127,142,34,407,74,21,36,8,31,127,49,42,496,173,18,20,44,57,151,34,50,168,65,784,242,64,63,33,359,85,178,86,28,54,63,0,140,65,38,94,15,317,3,23,12,3,725,33,8,99,953,a
570,599,819,756,576,295,3,555,553,767,0,25,12,5,17,17,25,6,16,281,8,16,22,7,6,28,12,9,4,13,113,4,0,58,13,35,41,31,85,704,339,35,262,172,66,113,21,67,45,265,94,19,211,91,188,96,35,3,123,61,45,135,553,56,15,317,27,207,5,39,20,58,246,39,100,106,29,10,41,98,9,30,33,48,-2,161,12,29,28,146,444,46,18,2,3,594,3,54,44,278,a
536,656,626,573,554,270,2,364,454,793,4,38,11,7,34,26,48,14,22,106,7,22,26,7,27,45,25,10,32,19,13,78,5,54,33,33,54,37,68,697,335,14,243,168,50,179,20,63,98,355,105,7,169,100,243,68,49,7,138,51,39,74,540,73,21,73,43,177,14,54,43,66,1064,400,113,134,36,262,55,109,83,36,30,50,3,159,15,22,115,183,429,37,14,8,2,537,12,69,110,1234,a
743,588,665,574,480,281,5,471,432,794,16,37,8,-1,55,55,148,28,32,4,12,21,32,19,30,6,26,12,33,44,23,48,18,114,134,11,66,153,90,186,58,13,277,216,39,472,16,7,121,126,169,46,636,42,-5,53,11,16,99,56,55,463,178,26,20,37,49,164,60,69,37,64,670,195,46,79,50,486,77,204,327,48,64,81,2,174,41,19,151,4,348,11,37,23,2,791,22,5,129,745,a
859,604,658,649,582,254,4,377,440,875,7,46,14,3,11,25,67,17,0,145,2,15,47,4,2,29,27,10,11,95,39,16,0,109,14,26,37,78,103,410,155,123,222,143,45,92,11,59,82,347,132,21,235,91,132,36,34,2,129,41,37,231,347,59,11,87,45,145,10,52,21,318,456,68,88,76,30,37,17,134,2,15,22,50,1,148,12,9,34,162,441,20,11,3,4,829,4,12,139,466,a
998,658,686,541,572,280,6,420,486,960,12,47,12,8,76,36,94,32,12,39,12,31,27,12,14,7,26,14,34,17,25,110,17,166,103,14,98,96,100,325,97,5,251,127,34,340,15,43,120,177,143,21,417,62,46,31,13,10,142,46,55,328,286,22,14,33,45,148,23,43,91,118,581,142,52,88,34,366,60,124,158,23,54,71,2,174,33,26,99,16,351,13,17,19,4,1062,19,10,239,701,a
1742,494,212,149,365,118,11,98,276,320,38,78,45,2,59,54,65,19,-9,-6,20,15,39,8,12,19,9,17,30,17,32,25,9,158,120,1,56,197,157,230,25,22,68,164,46,280,28,11,343,154,-15,71,-8,51,-47,50,19,46,130,59,50,1165,226,37,38,19,117,159,39,44,318,149,1724,-11,32,55,51,277,77,321,104,28,111,115,55,251,35,40,93,31,135,18,5,16,15,1704,22,18,229,1590,a
904,621,274,659,686,288,0,353,594,1076,5,47,8,0,11,33,63,33,-1,85,9,18,23,9,12,49,16,7,9,7,29,9,-2,38,56,17,84,60,66,680,183,10,226,124,33,234,14,58,58,182,83,20,129,91,174,42,15,5,124,50,35,238,382,49,7,45,72,153,20,29,26,120,609,83,64,90,31,125,27,110,65,50,24,62,3,216,20,3,86,64,382,26,15,4,4,891,3,28,154,793,a
892,407,208,253,430,147,-2,394,424,466,17,97,46,1,77,26,102,1,13,4,4,35,28,12,-12,1,60,29,7,8,28,3,18,140,88,10,231,129,103,304,26,7,104,90,24,156,8,2,208,175,142,0,305,38,21,39,13,32,186,24,54,316,121,9,21,-4,59,119,28,30,209,198,1086,65,11,73,41,970,74,152,50,18,82,65,16,152,37,18,47,7,189,-2,4,26,0,725,13,-4,255,1277,a
1009,631,423,450,481,241,5,441,374,778,2,36,27,0,109,42,82,28,10,5,21,18,34,19,12,-3,148,10,17,31,15,25,26,214,83,7,197,235,139,197,42,8,285,135,46,197,9,7,248,158,178,42,575,49,2,27,6,19,111,40,58,525,205,25,14,25,46,129,37,39,240,92,1057,287,45,81,43,297,86,170,93,32,61,79,10,176,53,36,90,8,319,6,15,21,3,906,14,3,149,1307,a
818,565,463,602,676,211,0,487,446,784,5,21,18,1,60,35,104,19,5,29,6,13,25,14,20,6,29,13,25,26,18,98,11,117,62,7,82,159,104,369,99,5,276,78,49,353,13,34,85,289,185,31,305,49,105,49,18,16,146,37,53,296,391,33,20,23,83,134,46,31,112,116,1494,582,91,76,58,427,50,165,135,30,54,74,0,219,25,26,122,27,353,26,7,11,2,874,6,8,212,1595,a
1109,118,23,51,-20,-118,10,159,-130,-69,-13,380,167,6,74,34,33,34,18,-142,17,79,31,13,68,-28,23,-9,-10,41,29,-97,-73,117,-61,5,108,-19,-37,547,-11,-17,-18,-44,10,79,-11,20,102,185,-151,29,21,22,-55,20,27,-34,462,-22,99,190,78,2,29,-5,53,43,4,16,-76,443,448,-59,-49,23,-30,85,67,202,102,-52,140,177,44,48,26,-28,-10,99,-5,-24,-4,20,-5,814,-39,-22,223,223,a
892,762,629,609,660,259,3,522,527,973,11,19,17,7,50,36,73,19,10,15,7,23,34,8,10,25,36,14,12,16,98,37,10,72,63,21,81,84,88,401,154,5,268,177,51,189,23,59,103,333,144,20,276,102,145,35,37,22,118,51,46,181,546,41,23,34,35,179,21,38,85,95,785,195,93,121,33,226,57,108,69,35,34,67,-1,194,25,26,66,37,450,31,5,1,1,917,8,29,178,946,a
931,483,685,586,577,257,0,447,557,934,0,38,14,5,40,44,85,20,15,26,2,24,39,17,23,9,26,11,21,21,24,18,9,143,40,10,76,99,88,428,155,14,313,182,53,232,15,25,145,223,115,25,330,84,88,40,22,19,114,55,45,285,422,50,16,41,36,153,11,47,69,79,655,148,82,85,33,208,55,151,101,37,49,68,8,174,29,23,88,27,389,10,11,12,2,946,11,16,182,843,a
479,568,605,605,647,288,4,408,467,880,7,32,18,1,41,39,67,18,8,134,10,20,37,11,14,44,22,11,13,20,34,6,9,126,46,38,67,79,60,531,227,13,311,177,92,105,21,43,105,310,143,23,255,79,293,47,29,12,124,57,59,211,485,60,10,75,41,165,31,44,42,67,380,111,68,131,37,201,50,154,47,29,27,65,2,175,28,28,74,34,505,35,13,13,2,506,5,43,113,462,a
539,596,617,692,589,250,0,412,509,820,5,20,9,4,36,36,55,13,15,182,9,20,33,7,13,45,20,7,23,16,12,25,14,103,53,41,32,100,75,431,182,13,300,190,91,196,22,68,90,394,162,23,290,54,249,51,36,14,146,60,41,202,612,78,13,75,41,194,29,50,56,63,713,508,106,139,30,203,43,133,69,36,31,65,-1,137,33,18,150,40,472,45,14,11,1,547,14,58,92,880,a
611,593,683,676,657,269,2,527,493,883,6,36,11,5,16,30,54,21,1,97,0,14,35,8,14,53,23,6,14,16,67,19,8,84,32,33,40,59,71,518,282,7,291,172,78,148,21,50,74,361,111,7,214,102,234,50,38,7,124,53,46,158,641,71,10,92,38,161,13,45,24,75,420,142,95,128,39,100,33,111,63,28,23,52,2,142,14,19,62,109,531,36,7,2,6,631,13,51,51,537,a
922,488,461,515,664,215,2,502,389,753,7,12,11,1,73,21,49,18,14,86,11,8,17,10,20,16,193,17,10,39,14,41,58,113,40,20,84,177,102,457,222,10,305,188,82,115,20,29,146,414,216,11,297,105,102,49,25,14,118,48,42,125,357,48,18,52,27,210,17,27,171,187,881,520,87,149,44,315,63,92,15,29,68,62,-1,260,34,45,54,25,416,33,11,6,4,845,8,17,96,978,a
695,650,575,569,681,307,0,485,443,938,9,17,17,4,42,53,89,27,27,44,11,17,36,13,15,29,20,11,54,30,46,74,21,108,123,17,47,137,82,300,138,11,320,208,86,312,23,32,131,249,140,36,443,87,85,51,30,17,119,70,57,200,395,67,17,69,37,179,36,53,90,109,809,554,61,133,47,310,69,133,148,27,39,77,1,198,50,31,137,21,459,26,20,21,4,724,25,33,236,974,a
652,644,664,629,639,319,0,467,494,981,5,18,10,1,33,38,63,19,11,97,9,20,27,12,15,15,15,15,18,27,38,6,10,119,54,28,91,138,62,457,185,21,273,213,83,169,19,32,158,223,117,36,390,92,115,52,29,14,102,60,50,263,474,69,9,69,38,200,34,39,38,61,240,72,65,131,29,152,59,141,30,25,27,65,-2,218,39,31,54,54,470,24,14,7,5,674,11,30,138,349,a
434,775,1270,1059,699,299,6,594,636,1040,2,38,20,6,14,11,36,0,5,369,5,14,18,5,5,157,13,1,4,11,203,0,-1,50,-2,34,42,16,58,765,367,256,419,268,74,31,32,63,42,301,30,4,82,98,613,85,48,-3,118,60,29,129,628,67,4,412,25,335,1,25,15,69,165,-18,138,89,28,20,10,87,15,63,11,44,-6,200,2,9,34,397,540,37,7,-4,0,389,0,62,54,126,b
200,512,880,1001,864,390,3,697,633,1043,1,29,26,48,13,18,20,3,-3,573,2,13,16,2,5,283,9,4,3,5,182,3,5,12,4,46,52,13,49,826,523,26,524,365,120,45,39,61,24,213,23,4,74,225,365,116,91,0,106,101,18,57,686,65,4,513,19,298,4,32,15,70,109,14,182,121,21,38,21,51,8,97,15,53,-3,238,5,13,18,168,684,75,6,3,58,185,3,145,34,115,b
617,912,334,1027,994,542,12,242,783,858,0,63,23,6,28,17,35,8,9,128,2,16,12,9,12,520,23,-5,-10,15,117,15,-1,42,2,17,118,39,20,634,207,29,141,157,33,71,8,26,43,252,27,3,102,70,326,61,21,-3,174,118,46,103,300,52,4,169,41,212,2,31,24,171,215,-7,155,116,13,49,8,79,22,119,11,53,-3,325,-7,6,33,53,259,36,2,14,-3,511,0,121,29,59,b
753,586,290,490,530,179,6,262,408,523,4,56,24,6,20,15,68,18,-19,84,1,14,27,10,22,55,17,-1,-6,8,153,10,-2,43,13,41,143,40,79,1451,508,44,149,161,52,78,19,64,92,255,65,6,59,175,145,73,36,8,181,68,28,145,558,55,12,58,41,273,8,33,17,123,366,6,90,84,27,49,25,125,26,20,41,41,0,241,18,14,88,28,298,14,2,5,4,728,1,66,29,343,b
846,833,594,1082,802,316,1,613,572,945,2,24,21,8,30,22,24,1,3,34,3,10,10,7,6,163,7,9,1,11,167,2,2,39,15,74,37,70,58,910,396,30,420,297,78,146,23,46,39,432,30,8,262,100,457,79,49,1,120,94,40,113,757,139,9,256,29,251,7,26,24,93,131,7,173,153,13,21,26,79,8,133,21,76,0,267,6,23,32,257,454,71,5,0,2,798,4,71,30,117,b
