0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
-48.6,37.8,-20.4,189.3,34.9,-2.4,-2.3,326.2,35.3,21.5,-86.5,44.7,12.0,73.6,-0.5,65.7,73.3,208.3,22.3,-39.9,-3.7,-6.8,33.4,29.9,95.0,87.0,1295.0,-150.5,-52.1,-16.3,-25.4,154.1,81.4,541.7,163.9,15.6,10.6,61.0,114.4,-17.8,-69.8,-19.2,229.1,-5.5,182.5,90.5,-18.2,105.3,175.3,355.0,1051.5,18.6,96.6,127.9,4.8,140.5,39.3,1145.1,15.4,690.8,98.3,10.8,-41.9,176.7,21.5,362.0,-12.5,11.3,0.0,2.0,18.0,-13.1,209.2,1283.7,15.8,94.7,177.9,-9.6,-167.0,131.5,15.9,97.2,-30.7,1.8,143.3,435.3,12.1,16.9,-21.4,-28.4,492.3,95.0,58.8,108.6,68.4,92.5,21.8,7.3,140.4,-15.6,b
-48.1,6.2,2.6,307.4,30.9,12.9,2.0,430.7,41.0,1.8,-182.8,35.2,-2.1,86.0,-19.2,54.5,9.7,243.6,29.2,13.0,40.3,9.2,31.2,14.8,24.7,37.5,1575.0,916.8,-52.5,16.9,-12.2,117.3,90.6,379.7,288.8,8.3,6.2,56.3,274.5,-23.7,-144.1,-36.6,72.3,26.3,261.1,58.9,-17.9,99.5,161.1,525.1,1033.3,22.5,312.0,175.9,-4.9,196.4,36.3,1124.2,11.7,454.9,69.2,28.0,-47.8,154.3,-26.5,380.6,-0.9,43.7,-2.4,12.5,-2.7,-18.4,204.7,1528.4,33.9,116.8,258.3,-12.5,-93.4,158.5,6.4,193.2,-51.2,15.5,59.8,414.9,19.7,13.4,-3.1,-56.9,663.3,116.9,93.5,96.2,88.6,255.5,37.5,-6.5,198.2,-20.7,b
-31.7,11.0,-4.1,260.7,7.2,-2.4,10.3,482.8,42.5,45.1,-6.9,30.9,2.4,63.7,-1.4,66.1,-9.5,183.8,43.1,-14.9,10.9,6.9,74.6,5.2,70.7,109.6,1609.3,-150.8,-34.2,19.1,-37.5,140.1,144.7,381.0,222.2,-2.3,0.1,61.8,219.3,-23.4,6.7,-26.0,86.3,23.5,226.3,75.1,-12.1,51.1,5.4,495.2,949.7,-4.2,254.1,123.7,4.2,100.9,15.8,892.7,33.1,984.9,65.7,7.9,-37.7,161.3,-12.6,247.3,27.0,6.7,5.5,-3.5,17.1,-13.4,226.0,1220.8,11.5,183.1,165.9,-8.3,-154.3,69.5,8.9,174.4,4.4,5.6,40.8,328.1,19.3,2.9,-23.8,-21.2,859.2,89.3,96.2,133.0,76.0,65.8,3.4,-0.1,193.2,-9.8,b
-39.1,16.6,-26.7,519.3,20.4,3.9,-2.9,371.2,91.8,13.6,-148.2,25.4,3.6,50.1,4.8,20.9,27.1,75.1,26.5,-0.6,38.8,17.1,44.3,3.2,90.5,-2.9,1268.9,-200.9,-37.7,-61.0,-2.5,122.9,154.1,546.3,190.3,-4.4,1.2,42.2,230.5,-60.3,-118.6,-24.5,-59.9,12.5,147.2,137.1,-15.4,47.5,96.9,330.1,1037.5,12.7,223.3,118.8,-0.4,105.5,7.2,718.8,2.9,485.9,29.3,-1.4,-31.5,52.1,2.4,297.2,20.8,26.6,-4.6,-3.5,22.5,-5.3,171.8,1313.1,33.2,81.4,127.7,3.0,-180.1,263.1,9.4,85.7,-57.2,8.0,112.3,338.4,22.8,353.0,-25.9,-23.8,1244.2,50.4,60.2,503.3,56.0,17.5,1.6,9.2,126.2,17.0,b
-42.6,9.0,-5.7,503.3,26.7,-3.8,-4.2,435.8,36.7,62.5,-240.8,44.9,-0.1,99.2,-7.2,55.3,74.7,169.2,21.3,-58.0,74.2,-2.4,13.9,16.7,115.8,145.1,1930.6,1695.8,-48.5,-17.5,-35.5,127.1,137.5,287.2,246.7,21.6,-3.6,44.1,386.4,-107.6,-143.3,-19.2,-25.6,24.4,94.0,69.9,-9.2,99.0,162.4,521.3,945.1,22.3,159.4,161.8,5.2,262.9,21.9,1544.0,-0.4,292.3,94.5,32.7,-94.5,218.2,-40.5,223.4,-57.7,9.0,-2.8,2.1,49.8,5.7,317.7,1481.1,-1.6,78.4,287.1,-10.6,-181.0,41.1,-5.0,148.0,146.9,3.5,67.2,219.1,27.6,189.3,-45.7,-205.9,654.8,142.5,108.0,160.9,90.0,111.6,35.2,9.9,222.2,-46.2,b
-57.0,64.5,23.4,309.7,24.8,8.0,4.8,382.1,59.7,9.6,-182.6,44.8,4.0,18.9,47.0,52.8,483.6,120.3,28.2,-52.1,40.9,6.9,45.7,5.9,112.8,206.5,2361.1,-101.6,-60.7,-5.8,-47.7,52.4,89.3,509.2,195.2,7.6,8.0,41.3,107.1,-39.2,-177.2,-32.6,85.8,18.1,261.6,170.1,-17.4,43.4,164.0,328.8,754.7,18.9,212.1,158.6,-1.8,170.4,18.5,1660.6,31.4,708.9,137.5,0.5,-91.9,178.0,-27.1,341.1,-40.4,17.1,-14.6,-3.1,-6.0,-13.0,179.7,1802.1,-3.5,117.3,121.6,-13.0,-164.3,55.5,9.4,155.8,133.2,-0.8,27.2,460.2,28.8,-1.3,-15.6,-51.7,312.8,124.9,68.9,109.6,41.5,25.2,10.4,15.7,168.5,-40.4,b
-44.3,25.8,7.3,-14.6,48.6,-6.3,39.3,549.8,117.9,34.3,-321.9,61.3,-38.5,84.8,-13.7,84.7,36.8,63.3,5.6,23.7,38.5,-34.0,20.5,17.0,120.6,110.7,2981.9,-160.4,-94.7,17.4,-15.9,115.6,173.5,195.4,267.0,52.7,1.7,23.8,333.8,-38.9,-421.2,-54.2,16.2,43.0,223.4,142.8,-2.3,33.6,456.6,419.7,629.7,15.2,393.6,174.0,18.5,418.3,-1.4,1459.6,-1.3,38.8,43.4,9.9,-79.6,52.0,23.2,238.9,-15.8,-78.2,3.8,11.8,23.2,-19.1,223.6,880.5,25.2,103.0,409.7,16.8,-340.3,100.0,12.3,83.5,288.2,19.1,81.5,221.0,33.4,71.2,-61.9,-171.5,383.6,102.2,121.3,386.5,70.3,1.8,-9.1,-0.5,298.9,-21.2,b
-47.7,240.1,-11.1,223.3,20.9,-2.7,10.2,437.9,91.7,25.9,-79.1,44.2,-1.7,40.8,6.6,48.4,76.3,65.1,13.2,-39.7,39.3,6.5,50.6,3.2,33.0,37.0,1546.3,4534.7,-54.6,20.0,-29.7,74.8,52.5,241.8,342.5,9.9,-13.0,35.5,277.9,-43.2,-63.4,-22.5,35.1,16.4,222.6,92.3,-20.3,137.1,485.0,1041.8,685.1,24.0,137.0,94.9,1.0,221.9,12.5,730.6,9.3,293.5,209.8,8.0,-59.0,67.9,-6.7,330.9,-8.7,-63.1,-3.3,71.9,7.4,-3.3,137.9,1261.5,-4.7,152.5,126.3,0.7,-115.5,130.0,9.4,44.8,45.0,-1.0,63.3,220.3,37.6,5.8,-23.7,-61.7,460.0,135.4,41.5,159.1,163.9,31.2,38.0,-10.5,223.9,-21.3,b
-47.4,23.5,9.4,906.6,35.2,-4.8,1.2,435.7,55.1,33.4,-176.6,30.8,10.7,94.1,-1.1,30.5,80.0,160.5,13.9,-45.1,6.2,-3.4,11.7,17.7,16.1,75.6,1640.3,2552.3,-45.2,36.3,-1.5,110.3,102.6,296.3,196.7,12.3,-5.9,58.1,383.4,-49.2,-132.4,-15.3,48.8,-2.8,187.4,155.7,-14.4,81.1,496.4,527.2,767.7,17.7,-30.1,145.2,-6.8,211.6,36.5,954.0,20.2,363.7,59.6,10.6,-54.4,164.0,-16.1,276.6,1.3,49.8,0.3,-4.5,13.0,-5.9,194.4,717.2,13.9,27.0,228.2,-8.1,-220.5,71.7,8.7,85.7,37.2,3.0,162.0,248.6,26.8,29.4,-33.5,-69.4,374.7,86.9,114.3,260.1,40.6,70.6,3.1,1.7,202.6,-10.0,b
-50.4,71.3,-3.2,426.2,17.0,13.3,3.1,508.8,99.1,28.7,-336.0,30.4,2.7,73.5,-3.0,32.0,8.8,178.2,2.8,-54.5,33.5,-4.1,17.7,-3.1,-36.8,37.9,1263.8,444.4,-60.5,33.8,-23.9,120.6,44.7,222.8,312.6,9.2,0.1,31.1,287.6,-47.9,324.1,-21.3,98.8,-2.0,158.4,75.2,-18.1,105.3,502.3,878.8,616.0,-3.2,-205.5,134.1,-3.4,209.5,-9.8,1036.1,14.7,698.8,141.3,-5.0,-67.2,149.0,-13.8,407.3,-9.7,21.8,-6.2,-9.6,10.7,-6.6,150.6,1585.8,56.1,132.5,192.6,5.9,-129.3,144.0,-10.3,41.3,-85.1,6.4,126.3,330.3,21.2,80.8,-22.8,-51.7,482.3,107.5,37.8,159.4,64.0,25.7,11.6,-12.5,176.6,-23.8,b
-33.1,21.6,11.3,1238.2,26.0,1.8,-2.9,414.4,82.2,17.9,-76.7,37.3,3.5,80.4,0.0,62.0,2.4,289.2,13.6,-34.2,17.5,7.8,37.2,23.4,77.5,24.0,1411.7,5866.5,-38.9,12.2,-11.6,142.9,108.7,218.4,163.1,-4.8,-4.9,102.3,215.7,-31.9,-42.4,-28.5,42.8,1.4,221.1,120.0,-20.8,109.0,57.5,628.4,1029.4,3.3,321.5,93.4,4.8,101.4,39.2,854.6,25.7,391.5,72.2,31.0,4.3,170.3,4.2,428.9,-19.8,26.4,3.4,71.1,68.7,-10.5,168.0,1654.6,30.8,147.1,202.6,-0.2,-29.4,182.2,14.8,88.4,-1.5,0.8,117.3,380.7,34.8,162.9,9.6,-41.1,658.6,90.7,99.7,152.9,90.9,118.4,13.4,-4.9,168.3,-15.4,b
-45.5,8.6,0.4,220.8,25.2,16.0,-5.5,407.6,113.5,24.6,-135.8,35.5,50.9,79.3,1.4,41.9,14.8,119.9,4.6,-37.2,38.3,-1.3,55.3,-4.0,12.6,82.0,1254.9,405.9,-38.0,1.8,-41.2,117.1,127.6,378.3,316.9,7.9,2.6,33.6,233.5,-37.7,-26.1,-41.2,11.9,13.9,164.2,88.6,-4.4,164.1,159.7,511.3,837.5,21.5,140.8,128.3,-4.5,170.8,16.7,990.7,23.3,359.2,104.9,12.9,-43.2,76.1,-8.5,249.1,2.1,19.8,-2.6,-2.4,-2.0,2.4,250.0,1607.5,22.6,99.6,282.7,-5.8,-189.0,145.6,0.8,102.8,-32.4,-1.5,129.3,380.8,21.3,295.5,-22.4,-56.3,1081.6,117.0,51.7,97.7,88.9,60.1,10.2,-8.1,191.2,21.8,b
-31.6,24.2,-21.0,994.6,24.9,-3.9,2.1,461.1,102.4,8.3,-185.3,21.3,-6.9,73.2,-28.6,52.9,51.3,127.2,27.3,-25.5,-0.7,21.1,12.0,16.2,78.4,7.9,1552.2,-148.5,-33.7,-31.8,-21.9,117.8,114.3,611.0,189.1,7.6,-4.5,79.0,196.2,-38.9,-22.1,-21.8,16.2,-11.2,188.4,157.8,-10.9,149.3,280.0,312.2,814.4,-0.5,-100.5,98.6,-0.3,111.9,18.9,1378.8,10.6,697.2,84.4,-2.4,-44.2,172.6,-13.2,280.4,27.5,32.0,-0.5,7.1,53.5,1.0,225.4,1121.3,21.6,83.1,129.7,2.7,-148.0,68.9,14.1,132.1,-25.5,4.9,216.8,331.3,35.5,291.7,-53.2,-39.6,869.3,55.5,66.5,143.4,40.3,36.9,12.7,9.9,161.2,-5.4,b
-53.4,6.6,-4.2,439.4,28.8,14.9,-3.3,724.4,170.2,58.7,-159.7,33.9,2.4,76.7,3.4,40.5,115.3,208.5,23.9,10.0,54.9,6.3,14.9,9.9,76.6,-31.7,2309.6,-93.8,-47.7,-34.4,-10.1,125.7,150.7,487.0,269.1,6.7,-15.7,30.9,135.8,-20.4,-245.4,-41.8,-10.0,2.7,259.4,106.4,-21.5,103.3,111.4,305.5,911.8,0.0,352.4,93.9,5.9,262.5,3.0,1588.2,79.9,408.5,51.8,-0.9,-33.9,66.2,-4.7,159.6,3.8,-40.6,-3.9,-4.2,29.9,-1.4,255.2,1184.3,10.8,118.8,290.0,-25.4,-152.1,281.4,2.9,150.7,75.4,22.1,198.0,374.9,-3.0,297.2,-56.2,-92.1,1374.8,67.0,82.5,362.3,123.0,17.0,10.0,11.3,142.5,-16.3,b
-38.1,46.5,-22.9,441.4,27.2,-1.9,11.3,421.4,43.7,8.8,-88.5,41.9,-0.2,98.5,3.9,52.6,100.7,354.2,12.2,-11.1,23.4,12.8,77.6,19.3,81.0,92.4,1038.2,-31.2,-45.6,38.4,-1.9,144.2,136.6,309.1,202.2,6.9,-0.1,97.3,218.2,-34.8,-190.5,-35.1,47.3,-15.6,262.5,67.5,-17.3,134.5,39.5,722.3,1047.8,24.5,112.4,169.7,-7.1,183.2,41.5,500.4,0.2,220.8,107.0,2.4,-64.4,40.5,-11.1,347.4,17.5,25.5,-0.1,62.5,72.9,-10.0,242.0,1776.3,54.7,138.7,207.2,-3.7,-122.1,269.4,33.2,171.9,47.0,9.5,116.3,115.5,21.7,0.2,0.7,-37.5,670.9,127.9,147.3,145.8,105.1,248.5,12.5,-5.9,163.2,-16.3,b
-32.6,41.5,-39.5,334.2,26.8,-0.3,-1.5,421.6,91.0,31.6,-120.7,41.1,-6.2,62.7,-10.2,76.9,17.6,117.0,21.8,2.5,21.4,11.6,46.9,6.8,22.0,37.9,1306.7,-109.8,-45.7,8.0,-23.9,125.8,132.8,501.4,307.9,11.6,1.2,40.0,223.2,-29.3,-111.3,-33.7,-10.5,21.6,232.9,194.5,-14.3,51.9,108.3,429.8,791.6,20.3,72.5,147.4,-2.1,163.7,4.6,1105.4,24.7,428.1,69.6,9.8,-40.8,18.3,-6.0,327.3,14.9,50.5,1.4,8.8,17.9,-14.4,183.9,1258.2,32.0,167.7,147.1,-8.3,-155.5,270.0,13.5,83.1,-31.5,5.9,116.2,354.8,12.9,417.3,-19.5,-18.7,1305.2,119.2,68.1,278.0,108.1,12.8,0.8,-4.7,172.8,-4.4,b
-51.9,16.1,-5.2,120.0,21.5,16.4,-5.6,425.2,63.7,30.6,-244.5,34.6,2.4,61.6,-14.5,41.3,15.4,236.3,24.8,-36.3,-1.3,-9.9,38.1,35.5,99.4,-13.7,1542.1,2450.4,-53.3,-9.0,-37.2,134.9,87.7,346.1,404.4,-1.4,-4.5,40.8,127.2,-30.9,-1.6,-17.1,-4.1,-19.4,184.0,120.5,-20.8,102.6,202.9,418.8,984.2,15.2,140.1,85.9,5.9,211.7,67.1,1633.0,29.2,421.9,89.8,25.2,-103.0,114.8,-5.5,397.5,2.1,26.7,-0.7,-1.5,27.0,-19.7,227.1,1868.3,11.9,112.7,166.3,4.6,-246.9,154.6,2.7,105.9,-108.8,9.0,169.0,447.1,36.6,198.2,-22.2,-149.2,623.2,94.7,79.0,163.2,106.9,118.3,34.7,-9.8,199.3,-18.4,b
-34.8,-6.0,7.2,1501.4,11.1,18.8,5.1,616.2,76.1,-14.2,249.4,34.6,5.1,26.5,6.7,56.0,-22.9,107.0,23.0,-73.3,26.1,3.3,32.4,49.9,37.1,62.6,1018.1,5713.8,-43.1,25.2,-34.1,129.7,64.8,283.6,214.4,12.5,-10.7,26.6,259.0,-11.4,13.5,-19.3,-14.1,-7.3,168.5,93.8,-13.6,40.1,91.8,1000.5,1512.1,19.3,136.8,120.2,7.0,140.6,31.7,817.0,4.3,671.0,120.7,272.0,-39.2,296.1,-13.6,507.0,-13.0,52.6,4.4,-8.5,16.6,-9.8,119.1,2356.4,7.8,130.9,223.5,10.8,-87.0,128.3,-7.1,32.5,98.6,-2.0,179.5,474.0,15.1,57.2,-22.1,-106.4,735.2,57.0,41.9,168.7,96.4,54.2,26.0,2.1,119.9,-33.5,a
-37.1,32.2,-57.0,788.9,16.8,7.3,-10.5,356.2,40.4,16.4,-50.6,20.4,3.0,54.8,11.1,-5.1,11.7,134.3,7.0,-22.5,72.8,24.5,31.9,19.5,82.6,67.3,1437.6,5346.3,-42.8,28.4,-46.1,101.6,52.7,408.3,239.1,9.7,-3.2,49.3,251.9,-33.6,-87.2,-20.0,-6.0,9.6,213.5,83.4,-24.1,68.6,336.4,687.4,971.4,11.9,199.7,146.5,-0.8,81.8,35.9,779.7,-4.6,406.6,84.6,2.2,-51.8,105.2,-13.8,306.3,9.9,17.8,5.4,17.0,25.9,-3.4,202.9,1509.7,12.6,113.3,300.3,-4.9,-104.1,158.0,5.0,136.1,26.0,0.3,149.9,256.3,28.4,166.8,-20.0,-58.4,452.5,108.5,83.2,82.7,80.9,90.0,29.8,8.8,145.5,-16.3,a
-83.4,24.8,-81.2,249.4,13.4,5.2,16.2,648.0,11.8,-9.8,-278.2,-23.1,22.7,27.6,-53.1,18.5,60.7,74.0,-1.3,-120.4,94.0,-12.5,20.5,-7.5,83.9,3.7,914.7,104.7,-80.4,52.7,24.2,80.0,-0.4,46.5,149.3,35.8,0.7,36.4,410.9,-76.1,136.5,-27.3,-15.3,-45.5,276.3,30.6,-23.3,74.8,91.4,1013.2,740.5,4.9,17.7,177.2,13.2,309.9,-14.8,1057.2,3.7,349.9,172.6,7.9,-190.9,117.9,50.9,469.6,-32.7,76.3,-7.0,-16.6,33.8,86.0,268.9,1935.9,10.4,70.3,77.6,30.7,-233.8,121.8,18.6,26.3,104.0,-3.5,191.3,271.1,-4.8,99.2,-22.3,-93.1,589.1,101.5,34.6,180.5,84.1,63.2,53.6,-3.1,361.1,-52.6,a
-45.0,-6.9,-34.2,2291.3,5.3,18.4,-5.8,657.5,46.3,48.8,-241.3,30.9,-5.9,27.9,16.8,9.2,60.4,147.0,8.3,-68.3,65.6,2.8,33.1,43.8,55.7,131.9,1252.4,3677.0,-42.4,-23.8,-43.6,102.3,79.2,260.5,202.9,16.0,-2.8,16.6,372.6,-9.6,-155.7,-60.8,4.0,22.8,140.2,68.3,-24.1,99.9,23.9,574.8,1391.8,57.7,228.4,152.1,0.2,246.6,39.3,1188.4,47.8,409.0,82.6,95.2,-23.0,206.9,16.9,275.6,-11.6,22.9,7.7,-2.5,13.7,8.4,185.5,2968.0,39.8,117.8,321.7,-17.4,-198.3,87.6,-4.4,124.6,173.8,-18.3,-28.3,406.3,24.1,-2.8,-42.8,-110.7,566.1,80.5,55.5,155.7,151.8,52.6,25.8,16.6,181.1,-34.5,a
