0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
470.9,644.8,2195.7,5178.7,6761.3,8217.9,6061.4,4836.8,4634.4,83.6,9507.2,5505.9,-94.3,19.4,108.9,5092.2,3432.0,6459.9,5337.8,2237.1,7692.5,43.6,5863.4,2180.4,16.5,5071.4,6462.3,3584.4,50.9,3400.3,64.6,3307.5,94.8,5955.9,8360.0,3427.2,3607.0,6536.7,7292.6,5496.1,126.9,2166.5,4041.7,85.8,3246.9,6340.1,4609.0,391.9,254.6,33.0,3262.2,102.8,5184.3,-8.5,617.2,159.2,6345.6,2512.2,3190.7,5168.8,49.0,311.8,55.6,69.3,3580.1,50.6,507.0,-2.1,88.6,7650.3,5350.6,4271.1,222.1,4565.7,2869.3,5108.0,2799.0,4409.7,204.7,4104.3,82.6,200.1,3462.3,342.5,4114.7,92.8,34.1,4166.2,9.1,94.9,54.8,5510.5,3383.2,149.6,7311.3,3742.1,2917.5,709.6,308.6,3759.5,a
74.2,248.3,728.9,1607.2,1346.6,1237.2,1374.7,1066.5,1198.6,371.5,1086.8,1035.0,242.1,141.5,548.2,1149.5,1406.0,908.7,1312.4,1434.5,2080.7,245.6,690.4,1467.2,193.3,1022.2,822.2,1054.9,269.4,1371.1,757.8,882.0,192.7,1226.7,1108.9,1184.3,1272.1,1106.2,391.4,848.5,375.0,1187.9,1218.9,464.7,939.0,852.1,1167.2,80.5,70.1,204.9,581.9,251.0,658.0,149.6,30.3,260.1,1279.1,1143.2,1204.0,1130.0,146.3,1142.4,768.3,241.5,1006.5,395.0,264.3,29.9,406.8,1750.6,1251.8,1579.5,1305.6,1050.9,1200.1,1036.1,1195.6,1495.3,29.6,1585.9,300.1,94.1,1124.4,891.5,1093.0,333.4,251.2,846.9,96.6,293.0,201.0,775.9,337.6,384.6,671.5,1506.4,998.6,1248.3,696.2,1383.1,b
106.7,301.8,930.9,1831.8,1299.5,1492.1,1539.2,1299.7,1674.5,183.9,787.4,1042.1,92.9,274.6,653.0,1683.3,1762.7,1456.4,1691.7,1634.1,1972.5,230.9,1100.0,1703.2,108.4,1496.5,1334.2,1490.8,121.7,1599.6,366.5,957.9,186.7,1209.6,1072.3,1347.9,1565.3,1281.8,1271.0,1180.3,226.5,1190.5,1006.0,274.5,1126.3,1516.8,1742.4,136.7,282.0,131.7,643.9,152.8,1288.4,179.8,238.4,324.6,1632.4,1190.7,1636.8,1499.8,117.2,1068.8,713.9,145.6,1614.4,286.0,484.0,34.9,443.4,1909.6,1201.7,2007.8,1038.2,1416.3,1531.9,2075.0,1601.3,1897.0,21.2,1842.1,113.3,46.9,1830.9,909.6,1529.4,247.3,156.6,1191.1,60.3,180.4,116.9,1025.2,1791.6,255.4,916.2,1519.7,1574.6,970.4,585.9,1528.3,b
46.1,158.9,541.2,1134.3,743.0,593.9,914.5,810.8,807.0,269.0,247.8,663.6,207.6,382.2,642.8,796.7,1051.9,589.0,917.5,1065.2,1145.9,250.8,557.0,980.7,114.3,733.7,612.9,771.7,128.4,996.2,420.4,685.5,185.6,602.4,723.5,858.9,963.7,745.6,420.6,616.3,257.2,870.7,882.9,411.2,603.3,971.7,812.6,110.6,119.1,180.6,463.9,189.6,586.3,90.6,80.4,487.0,721.8,810.4,842.3,740.1,157.2,868.4,526.5,160.6,766.1,337.2,304.0,41.9,470.8,1036.9,853.5,1192.6,832.2,720.2,871.8,920.9,870.1,1084.6,46.7,1171.3,152.4,70.6,972.2,811.6,814.9,346.7,167.6,620.1,88.9,262.6,91.6,591.1,1107.0,322.5,443.8,1040.7,845.1,1007.4,472.0,958.6,b
199.7,576.8,1966.0,3945.3,3415.6,4208.4,4095.4,3663.8,4690.2,198.5,4306.5,3810.4,27.0,25.1,309.3,4458.9,5390.0,4597.6,4853.5,3519.1,5377.9,124.1,2879.7,3254.2,53.3,4285.8,3684.9,3926.5,151.5,3715.3,324.6,2699.1,171.9,3185.8,4124.8,3953.3,4473.5,2934.0,5059.2,3516.1,223.8,2737.3,3295.0,264.4,3070.2,1361.2,4650.4,181.3,121.3,98.3,1418.3,84.8,3269.8,75.2,123.4,174.2,4797.8,3569.7,4293.8,4209.6,46.1,916.6,394.0,145.2,4812.1,170.1,550.0,21.2,103.4,3374.6,3732.2,4741.5,602.8,4210.5,4004.5,5018.6,3680.7,4899.5,36.4,4427.8,75.0,128.6,4867.5,663.6,4322.5,291.2,101.8,3360.4,48.4,209.7,97.8,3026.7,603.2,179.0,3525.5,3381.9,4641.3,889.1,568.9,3661.0,c
159.8,308.3,1026.2,2368.5,1965.0,2185.8,1913.2,1619.3,1514.2,260.1,2394.2,1651.6,157.4,242.3,706.2,1933.6,1953.8,1445.3,2056.6,2167.7,2760.6,413.6,981.1,2164.1,282.1,1448.6,1206.7,1690.2,176.2,1948.6,413.1,1273.8,236.9,1679.3,1952.0,1612.8,1906.4,1872.0,867.7,1360.8,297.0,1417.6,1683.4,455.9,1264.9,703.2,1939.3,88.6,93.0,214.1,998.0,160.7,1035.3,166.9,-7.4,388.1,1826.4,1594.9,1559.4,1559.3,236.9,1930.5,764.7,275.4,1536.4,359.3,208.0,115.1,614.6,2394.2,1655.0,2322.8,1620.5,1674.6,1613.4,1825.5,1740.8,2424.4,17.3,2349.8,349.1,44.7,1719.2,1344.1,1663.6,345.9,307.6,1270.3,137.5,363.1,174.0,1180.1,350.7,475.0,1201.6,1981.0,1594.1,1152.9,697.4,1881.5,b
109.1,277.9,1074.5,2491.8,2542.5,2271.9,2557.3,2624.2,3014.8,142.8,3528.5,2631.2,145.9,141.1,329.0,3493.9,3798.2,3211.6,3269.5,2838.6,3767.2,227.3,1957.9,2728.1,148.0,2800.2,2246.2,2709.2,127.2,2929.7,434.1,2090.1,263.3,2191.4,2952.8,2933.2,3102.3,2592.0,2872.1,2266.8,241.7,2026.5,2614.3,214.6,2572.8,631.9,3426.1,85.9,60.8,124.1,1196.9,127.4,2204.2,120.3,48.1,212.0,3601.4,2715.9,3246.3,2728.7,83.7,1114.6,603.6,154.3,3374.7,411.8,341.8,56.5,388.0,2258.7,2717.9,3524.8,548.1,2852.3,2945.1,3422.8,2727.8,3269.3,32.3,3520.3,125.2,78.0,3373.4,1075.6,3223.5,278.3,136.2,2371.3,66.7,226.9,104.4,2006.7,234.4,332.0,2637.4,1290.5,3097.1,965.8,592.7,2543.1,b
94.7,270.8,562.3,1779.5,1388.3,1713.0,1385.9,1274.7,935.2,371.4,478.0,1272.0,155.2,152.2,898.0,1320.1,1453.9,785.8,1362.7,1542.3,1865.1,297.8,738.9,1669.3,230.3,1049.9,774.5,1139.2,115.0,1434.5,1011.3,1086.9,276.8,1237.4,1211.7,1192.5,1386.3,991.8,625.7,938.9,470.9,1146.3,1304.8,345.1,904.8,1689.1,1293.6,101.4,87.1,274.4,696.6,200.6,774.8,213.5,38.0,444.1,1712.8,1307.1,1344.1,1157.3,192.1,1428.3,873.5,313.8,1137.4,569.9,277.1,49.3,730.6,2111.2,1320.9,1684.9,1179.6,1118.3,1029.2,1244.2,1316.2,1604.0,14.2,1841.3,201.0,57.5,1230.4,1195.6,1202.0,397.3,287.9,952.1,119.5,386.9,188.6,895.8,1157.0,525.3,942.1,1648.8,1241.5,1131.4,519.1,1418.8,b
61.8,169.2,616.5,1439.0,1284.2,1218.8,1413.2,1031.1,723.5,271.2,1162.7,942.8,149.0,182.4,480.6,1275.4,1160.7,874.3,1292.3,1328.9,1849.5,287.2,753.8,1250.8,113.2,1022.5,808.0,944.2,246.5,1206.8,431.3,953.6,150.2,1023.3,1102.7,1079.0,1301.3,973.3,574.1,866.9,320.6,1087.5,1157.3,357.0,826.3,1457.7,1116.7,65.0,58.2,148.7,217.5,136.1,614.7,130.1,6.0,341.8,1196.6,1064.6,1284.6,1154.4,158.3,905.3,644.3,94.5,1053.6,322.9,214.7,92.9,395.8,1566.0,1183.3,1490.2,719.4,1102.3,1138.0,1113.0,1135.8,1417.0,18.2,1573.3,366.1,103.0,1163.2,780.5,1037.5,288.7,187.6,847.2,135.0,314.8,135.2,853.7,1073.1,488.6,707.5,1380.7,665.9,1230.7,869.7,1271.3,b
259.6,417.9,1806.6,3162.1,3622.0,3522.7,5066.0,3660.1,5469.3,176.7,4463.1,4736.4,23.0,90.7,320.1,4413.6,6360.6,5528.7,5579.1,4258.0,4620.7,157.8,3241.6,3347.1,67.2,5155.7,4803.3,4703.2,94.6,4395.9,66.8,3615.3,74.0,3281.3,5186.8,4828.6,4919.9,4555.7,6734.1,3881.3,186.6,2744.6,4940.3,178.4,3766.7,631.7,5329.7,120.4,114.5,96.1,2499.6,170.8,3974.4,43.3,184.6,170.4,5372.6,4709.4,5133.5,4964.2,119.3,939.7,525.1,87.0,5238.6,82.6,532.7,49.1,199.9,2528.4,3904.8,5445.7,394.0,4999.5,4818.5,6074.3,4351.8,5724.7,84.2,5008.0,47.0,133.0,5608.9,427.0,5346.2,323.5,77.0,3930.1,37.3,163.6,84.5,3391.2,524.2,217.6,4676.0,3939.1,5502.0,646.9,584.4,3450.4,c
147.7,472.6,1575.0,3686.1,3778.3,4976.4,4025.2,3609.3,4516.9,160.5,6234.5,4076.6,6.8,55.7,365.1,4281.0,5035.6,4545.6,4506.1,2933.6,4582.4,96.7,3047.1,3132.6,42.3,3973.1,3870.3,3768.4,87.6,3425.8,201.4,2433.8,133.1,3440.8,4359.0,3839.4,4066.6,3602.6,4711.4,3500.3,263.4,2632.5,3577.5,304.5,3005.2,2625.7,4143.9,147.4,119.8,70.0,1999.1,79.0,3296.9,42.5,107.5,188.2,4774.7,3029.4,4007.8,4032.8,71.1,780.2,228.5,78.4,4413.0,119.4,485.7,14.6,122.2,4477.8,3775.2,4224.4,433.4,4028.4,3694.5,5048.1,3585.4,4559.9,81.3,4263.4,89.8,111.1,4150.0,682.8,3999.9,159.1,89.6,3298.0,41.5,181.0,70.5,2850.1,880.4,212.9,4043.4,3178.9,4504.3,846.4,529.5,3141.9,c
158.6,435.0,943.7,2066.2,2572.4,3319.5,3165.0,2730.1,3275.9,90.7,2991.8,2822.8,50.9,20.1,143.6,3561.7,3672.4,3477.1,3601.8,2238.1,3703.1,102.3,2379.2,2901.4,43.1,2937.9,2911.7,2856.1,35.6,3025.3,146.1,2203.9,119.3,2338.3,3565.6,2988.0,3315.4,3184.6,4506.4,2803.7,105.1,2068.4,2657.1,160.9,2147.6,3229.5,3498.2,216.1,148.0,41.3,1493.8,148.0,2609.3,30.3,811.0,268.8,3221.4,2511.1,3300.1,3244.2,78.9,491.0,63.6,57.2,3523.9,45.8,586.0,-1.0,222.9,3809.4,2602.1,3521.6,344.8,3345.3,2973.2,4030.9,2843.8,3531.7,145.2,3551.6,47.3,87.5,3366.7,485.1,3160.0,238.4,54.7,2762.9,20.9,51.4,104.0,2357.5,1897.8,166.5,2729.5,2840.6,3070.2,742.4,287.0,2513.6,a
108.0,272.0,830.2,1674.7,1376.3,1343.7,1317.2,1253.6,1661.2,367.8,1098.9,1119.6,427.8,124.8,589.1,1453.7,1720.4,1157.0,1448.6,1615.7,1948.4,359.0,797.9,1550.3,140.6,1274.4,1072.6,1382.8,158.2,1539.6,672.1,923.5,226.7,1145.4,1200.3,1215.3,1524.7,1138.7,748.4,937.4,318.4,1336.7,1257.0,346.2,1052.9,1734.6,1526.9,51.5,67.5,232.4,599.4,284.9,811.3,117.7,25.1,542.9,1504.7,1298.0,1514.0,1335.1,157.0,1187.8,849.9,243.0,1321.9,533.7,535.9,59.2,522.5,1874.8,1245.3,1898.2,1157.7,1275.0,1493.1,1528.6,1375.3,1785.3,17.9,1740.4,188.9,61.9,1551.2,1016.8,1432.6,385.8,337.2,1068.9,88.3,311.0,136.9,901.6,1718.6,389.6,1237.0,1494.3,1476.2,1095.6,902.6,1474.6,b
146.5,400.3,1410.5,3159.6,3776.6,4599.9,4111.1,3500.6,4680.6,146.4,6085.7,4055.6,69.2,112.6,346.6,3734.3,4839.1,4162.7,4146.8,3163.0,4639.7,227.0,2628.4,3198.7,94.3,4112.9,4026.3,3890.5,75.4,3700.9,181.7,2835.2,82.3,3304.2,4745.3,3959.0,4281.5,4020.5,4796.5,3141.4,121.7,2861.4,3336.7,285.8,2806.8,2339.1,4211.2,146.8,114.8,107.7,1875.0,72.0,3349.8,76.5,127.9,183.3,4715.2,3495.6,4116.8,4131.4,58.1,722.3,419.4,93.2,4884.9,88.1,662.7,38.1,184.8,3783.5,3648.1,4385.9,362.5,4343.1,3834.3,5026.6,3696.5,4427.5,29.2,4376.4,92.1,140.5,4340.5,511.9,4284.2,117.1,81.9,3307.2,37.9,128.7,90.0,2872.3,1028.3,178.3,3615.3,3097.7,4597.1,736.8,345.1,2635.5,c
164.5,484.8,2197.9,3597.7,3790.2,4293.3,4322.0,3281.2,4711.4,206.1,6282.4,3875.3,24.6,35.4,312.1,3389.6,5398.0,4730.5,4729.8,3415.3,4459.2,93.7,3340.8,4017.5,90.4,4162.4,4166.9,4031.8,173.1,3922.0,264.8,2558.9,125.6,3409.6,4174.4,4038.1,4479.5,3416.8,4700.5,3742.7,126.1,2950.4,4077.4,223.6,3118.6,2189.6,4898.5,153.7,114.8,42.4,2388.1,105.7,3328.4,39.6,93.8,169.5,5024.5,3180.6,4300.3,4288.1,58.3,744.6,389.4,61.7,4956.8,155.9,585.7,11.8,192.3,2983.8,3474.6,4818.1,468.8,4380.9,3806.8,5186.4,3750.5,4606.0,28.5,5016.3,92.2,113.4,4476.3,693.3,4443.5,183.4,86.0,3363.9,40.6,78.4,80.5,3097.8,962.4,230.7,3652.1,3349.5,4185.7,929.8,577.0,3336.6,c
95.0,313.4,919.0,2028.8,2641.9,3068.5,2605.5,2468.4,2818.8,197.0,3960.1,2937.4,192.1,194.5,176.7,3224.4,3544.7,2544.5,3072.6,2692.1,3343.2,208.2,1565.7,2636.3,63.2,2620.5,2022.7,2533.2,146.3,2720.6,374.2,1989.4,95.1,2338.7,3037.9,2586.6,2825.0,2620.8,2303.7,1778.0,175.4,1995.1,2511.6,317.6,2208.7,1462.8,3264.7,120.1,72.3,145.5,1283.7,127.4,1904.7,73.2,73.6,178.1,2834.1,2539.3,2913.8,2420.7,112.8,836.1,539.1,174.1,2725.9,209.0,415.7,39.5,337.3,3260.4,2612.3,3566.0,472.7,2537.6,2817.6,3135.4,2583.5,3087.4,17.3,3356.3,136.6,121.1,3124.4,679.3,2902.0,197.3,101.7,2074.1,72.1,169.6,158.0,1852.8,341.3,294.8,1794.9,2443.7,2727.1,952.5,425.8,2359.9,b
100.8,160.2,749.5,1993.7,2378.3,2765.3,2287.8,2131.0,2681.5,272.5,1825.7,2462.8,416.6,84.8,418.4,2683.0,3176.5,2557.8,2808.5,2420.2,3164.0,194.6,1477.0,2574.8,107.8,2469.0,2064.1,2464.8,98.0,2385.1,559.1,1737.5,200.2,2064.5,2551.2,2264.5,2675.7,2655.3,2402.1,1981.6,158.1,1702.7,2333.4,248.0,1735.2,685.0,2879.7,99.7,74.5,169.7,922.6,147.5,1908.4,107.5,61.7,207.7,2737.3,2270.7,2655.2,2247.0,96.8,949.3,789.8,204.9,2798.0,148.9,465.5,66.3,300.7,2608.0,2301.8,2936.6,502.3,2511.5,2477.4,3119.1,2346.1,2754.4,29.4,2986.9,115.1,90.3,2905.5,686.5,2685.0,256.5,85.6,1962.2,53.2,185.0,154.1,1689.2,180.4,252.2,1791.6,2171.8,2783.2,648.5,675.3,2095.5,b
82.3,143.0,749.9,1886.3,2464.9,3196.0,2731.1,2497.0,3037.5,171.3,3071.7,2827.2,229.3,124.7,118.7,3159.7,3845.4,3080.6,3221.9,2766.0,3496.0,162.3,1802.1,2686.7,97.6,2857.3,2277.9,2747.6,115.4,2807.5,271.8,2081.7,57.2,2443.8,3272.6,2738.1,3165.3,3037.1,3604.2,2314.6,234.0,1862.5,2514.7,252.1,2029.9,865.9,3332.8,44.4,122.1,84.6,963.9,189.8,2314.4,85.4,62.0,218.0,3460.3,2723.6,3263.6,2777.3,112.8,898.0,605.1,230.0,3317.5,235.7,404.7,23.8,439.4,3045.5,2643.4,3624.9,545.7,2880.0,2980.3,3325.3,2721.3,3077.9,82.8,3558.2,122.7,94.6,3303.1,776.4,3135.2,216.5,121.1,2303.8,56.8,183.5,166.8,1943.8,426.7,326.2,2098.4,2584.8,3160.2,892.8,592.5,2344.6,b
398.5,917.9,2718.9,5954.5,5148.1,5625.3,4691.4,3200.3,5518.2,155.0,8334.5,4223.4,-202.6,182.7,263.1,3981.2,5342.5,5959.0,5246.1,3850.4,6853.3,71.0,4296.5,2670.9,47.7,5057.7,6092.5,3857.4,93.6,3525.1,243.6,2998.4,106.4,4521.8,5545.5,4834.2,4114.0,4428.6,7559.5,4725.6,153.2,2391.8,2682.3,120.0,4066.0,4953.4,4902.8,210.6,179.5,77.7,2721.7,144.1,4920.0,17.1,370.3,190.5,6297.4,3106.8,3943.6,5250.5,68.0,492.7,380.3,48.8,4627.2,136.4,968.7,-8.3,95.9,4451.8,3589.1,4477.1,497.3,4297.3,4103.9,6934.2,4279.4,5766.1,57.1,4801.1,68.9,158.3,5495.5,739.2,4897.6,228.9,74.7,4197.5,48.7,212.6,74.6,4673.9,1287.5,152.4,5213.0,3742.1,4205.4,828.5,450.2,4789.7,a
